enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration,percentage_games_lost
1,196.54333333333335,96.53333333333333,0.0,368.9,52,100,0,0,298,429,0.0
2,198.4766666666667,98.46666666666667,0.0,195.3,90,100,0,0,153,261,0.0
3,194.61,94.6,0.0,332.3666666666667,46,100,0,0,264,511,0.0
4,161.1100000000003,61.10000000000029,0.0,763.1,40.000000000000284,83.80000000000015,0,0,629,844,0.0
5,186.79000000000013,86.78000000000011,0.0,199.13333333333333,67.00000000000031,98.80000000000001,0,0,146,327,0.0
6,183.17000000000016,83.16000000000015,0.0,245.63333333333333,55.00000000000032,94.00000000000006,0,0,194,321,0.0
7,181.69000000000017,81.68000000000016,0.0,150.36666666666667,71.20000000000027,88.60000000000011,0,0,132,253,0.0
8,165.77000000000027,65.76000000000026,0.0,306.7,20.80000000000024,82.60000000000016,0,0,180,509,0.0
