enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration,percentage_games_lost
1,193.41000000000003,93.4,0.0,313.4,52,100,0,0,184,429,0.0
2,194.41000000000003,94.4,0.0,173.6,92,96,0,0,149,210,0.0
3,183.87666666666667,83.86666666666666,0.0,358.8666666666667,42,100,0,0,243,511,0.0
4,156.47000000000028,56.460000000000285,0.0,815.9333333333333,23.200000000000244,82.00000000000017,0,0,650,948,0.0
5,190.87000000000006,90.86000000000007,0.0,190.1,80.20000000000019,98.80000000000001,0,0,151,310,0.0
6,180.19000000000017,80.18000000000016,0.0,272.76666666666665,52.00000000000031,95.80000000000004,0,0,202,412,0.0
7,181.11000000000018,81.10000000000016,0.0,211.36666666666667,57.400000000000325,88.00000000000011,0,0,144,338,0.0
8,169.1700000000003,69.16000000000028,0.0,295.9,45.4000000000003,85.00000000000014,0,0,193,418,0.0
