enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration,percentage_games_lost
1,148.57666666666668,50.56666666666667,1.9999999999999962,467.46666666666664,0,100,0,19.999999999999986,372,610,23.333333333333332
2,171.1322222222222,71.56666666666666,0.4444444444444439,488.53333333333336,0,97,0,13.333333333333318,391,736,3.3333333333333335
3,157.18777777777777,57.4,0.2222222222222217,718.1666666666666,13,85,0,6.666666666666651,536,1000,0.0
4,147.50222222222206,48.603333333333154,1.1111111111111103,989.2333333333333,0,72.99999999999983,0,26.666666666666654,861,1132,6.666666666666667
5,183.8699999999999,83.8599999999999,0.0,293.6333333333333,68.4999999999998,96.39999999999998,0,0,213,414,0.0
6,164.15999999999983,64.14999999999982,0.0,432.26666666666665,3.6999999999998505,81.09999999999988,0,0,354,599,0.0
7,63.62555555555556,4.059999999999982,40.444444444444436,334.56666666666666,0,65.79999999999978,0,93.33333333333333,54,654,90.0
8,76.78111111111112,1.659999999999985,24.888888888888875,650.8,0,22.599999999999845,0,53.333333333333314,490,832,90.0
