enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration,percentage_games_lost
1,46.010000000000005,0.0,54.0,569.2,0,0,35.0,70.0,459,628,100.0
2,89.91000000000001,7.733333333333333,17.833333333333332,806.9666666666667,0,44,0,75.0,548,1000,63.333333333333336
3,32.17666666666668,0.0,67.83333333333333,562.4666666666667,0,0,45.0,85.0,454,711,100.0
4,44.17666666666667,0.0,55.833333333333336,853.4333333333333,0,0,35.0,80.0,399,1287,100.0
5,179.93,79.91999999999999,0.0,387.3333333333333,60.399999999999906,93.99999999999999,0,0,321,464,0.0
6,116.8766666666666,26.19999999999991,9.333333333333334,1475.8333333333333,0,66.39999999999992,0,85.0,411,1929,30.0
7,8.843333333333334,0.0,91.16666666666667,121.7,0,0,70.0,100,35,207,100.0
8,30.176666666666677,0.0,69.83333333333333,365.1666666666667,0,0,35.0,90.0,200,660,100.0
