enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration,percentage_games_lost
1,64.01000000000002,0.0,35.999999999999986,454.93333333333334,0,0,6.666666666666651,73.33333333333331,230,573,100.0
2,96.01000000000002,8.0,11.999999999999993,581.4,0,43,0,59.99999999999998,416,730,50.0
3,98.04333333333335,18.7,20.666666666666664,700.3,0,79,0,59.99999999999998,409,1000,50.0
4,38.6766666666667,0.0,61.33333333333331,577.6,0,0,39.999999999999986,73.33333333333331,383,963,100.0
5,167.9699999999998,67.9599999999998,0.0,348.7,48.699999999999804,83.7999999999999,0,0,232,475,0.0
6,33.121111111111134,0.0,66.88888888888887,472.7,0,0,46.66666666666665,86.66666666666666,359,597,100.0
7,54.85888888888889,1.2933333333333272,46.444444444444436,353.73333333333335,0,38.79999999999982,0,93.33333333333333,39,614,96.66666666666667
8,66.8988888888889,0.0,33.1111111111111,452.93333333333334,0,0,6.666666666666651,59.99999999999998,346,606,100.0
