enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration,percentage_games_lost
8,185.36999999999992,85.35999999999991,0.0,252.8,82.89999999999989,86.49999999999991,0,0,252,274,0.0
