enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration
1,199.34333333333333,99.33333333333333,0.0,0.0,96,100,0,0,159,179
2,189.41000000000003,89.4,0.0,0.0,76,94,0,0,149,274
3,77.27666666666667,3.2666666666666666,26.0,0.0,0,34,0,80.0,226,513
4,71.13000000000002,3.4533333333333673,32.333333333333336,0.0,0,47.8000000000003,0,60.0,293,909
5,168.09000000000026,68.08000000000027,0.0,0.0,53.80000000000032,88.00000000000011,0,0,243,484
6,190.51000000000008,90.50000000000007,0.0,0.0,35.20000000000027,98.80000000000001,0,0,164,245
7,191.75000000000009,91.74000000000008,0.0,0.0,87.40000000000012,93.40000000000006,0,0,123,133
8,157.37000000000032,57.36000000000031,0.0,0.0,31.000000000000263,80.20000000000019,0,0,198,595
