enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration,percentage_games_lost
1,35.61,0.0,64.4,389.03333333333336,0,0,48.0,84.0,164,452,100.0
2,181.01,81.0,0.0,665.8666666666667,55,100,0,0,574,785,0.0
3,128.01,55.333333333333336,27.333333333333332,1000.0,10,90,8.0,48.0,1000,1000,0.0
4,58.42666666666667,0.55,42.13333333333333,1340.6333333333334,0,4.0,32.0,56.0,1079,1500,80.0
5,166.26,66.25,0.0,450.6,44.5,88.0,0,0,355,545,0.0
6,11.343333333333334,0.0,88.66666666666667,466.1333333333333,0,0,80.0,96.0,187,888,100.0
7,9.61,0.0,90.4,73.1,0,0,84.0,92.0,64,98,100.0
8,14.543333333333337,0.0,85.46666666666667,278.8,0,0,72.0,96.0,201,400,100.0
