enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration
1,198.54333333333335,98.53333333333333,0.0,0.0,58,100,0,0,157,293
2,199.21,99.2,0.0,0.0,92,100,0,0,155,274
3,51.67666666666667,0.0,48.333333333333336,0.0,0,0,20.0,90.0,121,316
4,65.33000000000004,2.6533333333333657,37.333333333333336,0.0,0,34.60000000000027,0,70.0,429,947
5,155.81000000000031,55.8000000000003,0.0,0.0,23.800000000000246,76.60000000000022,0,0,265,722
6,196.79000000000002,96.78,0.0,0.0,89.8000000000001,100,0,0,165,205
7,195.69000000000005,95.68000000000005,0.0,0.0,94.00000000000006,96.40000000000003,0,0,153,195
8,156.81666666666695,58.80666666666695,2.0,0.0,0,81.40000000000018,0,60.0,271,632
