enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration
1,180.54333333333335,81.2,0.6666666666666666,0.0,0,100,0,10.0,193,641
2,65.67666666666668,1.6666666666666667,36.0,0.0,0,46,0,80.0,360,475
3,57.010000000000005,0.0,43.0,0.0,0,0,20.0,60.0,544,548
4,96.61666666666677,7.2733333333334365,10.666666666666666,0.0,0,44.800000000000296,0,40.0,628,1178
5,168.01000000000033,68.00000000000031,0.0,0.0,58.60000000000033,80.20000000000019,0,0,215,393
6,195.57000000000005,95.56000000000004,0.0,0.0,50.20000000000031,100,0,0,342,689
7,177.5566666666668,81.21333333333345,3.6666666666666665,0.0,0,97.00000000000003,0,90.0,90,860
8,138.0500000000003,38.70666666666694,0.6666666666666666,0.0,0,74.20000000000024,0,20.0,284,757
