enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration,percentage_games_lost
1,42.943333333333335,0.0,57.06666666666667,423.0,0,0,44.0,76.0,161,450,100.0
2,165.97666666666666,69.83333333333333,3.8666666666666667,664.7666666666667,0,100,0,68.0,408,920,6.666666666666667
3,110.41000000000001,46.666666666666664,36.266666666666666,969.7,0,75,16.0,68.0,511,1000,6.666666666666667
4,60.51000000000001,0.9,40.4,1324.9,0,10.0,28.0,60.0,842,1500,80.0
5,150.76,50.75,0.0,477.3666666666667,10.0,77.5,0,0,388,580,0.0
6,17.74333333333334,0.0,82.26666666666667,458.7,0,0,68.0,96.0,207,751,100.0
7,7.876666666666665,0.0,92.13333333333334,135.5,0,0,76.0,100,61,420,100.0
8,14.543333333333337,0.0,85.46666666666667,262.43333333333334,0,0,72.0,96.0,200,339,100.0
