enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration,percentage_games_lost
1,200.01,100.0,0.0,105.46666666666667,100,100,0,0,89,127,0.0
2,198.87666666666667,98.86666666666666,0.0,88.96666666666667,93,100,0,0,75,123,0.0
3,199.4766666666667,99.46666666666667,0.0,162.5,84,100,0,0,141,251,0.0
4,184.55000000000015,84.54000000000015,0.0,326.9,74.20000000000024,88.9000000000001,0,0,296,461,0.0
5,196.42000000000007,96.41000000000005,0.0,99.83333333333333,91.30000000000008,99.7,0,0,73,162,0.0
6,189.0700000000001,89.06000000000009,0.0,136.26666666666668,61.30000000000037,99.7,0,0,82,253,0.0
7,198.3,98.28999999999999,0.0,76.86666666666666,94.60000000000005,100,0,0,68,132,0.0
8,196.07000000000005,96.06000000000003,0.0,89.53333333333333,86.80000000000013,98.50000000000001,0,0,70,212,0.0
