enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration
1,20.676666666666677,0.0,79.33333333333333,0.0,0,0,40.0,100,564,649
2,16.676666666666677,0.0,83.33333333333333,0.0,0,0,60.0,100,360,555
3,19.61,0.26666666666666666,80.66666666666667,0.0,0,8,50.0,100,523,1000
4,35.67666666666668,0.0,64.33333333333333,0.0,0,0,30.0,100,212,1417
5,123.75000000000034,50.74000000000032,27.0,0.0,34.60000000000027,69.40000000000029,0,60.0,747,1000
6,19.010000000000005,0.0,81.0,0.0,0,0,60.0,100,314,517
7,49.09000000000001,1.413333333333343,52.333333333333336,0.0,0,42.40000000000029,0,90.0,206,867
8,31.88333333333334,0.8733333333333417,69.0,0.0,0,26.20000000000025,0,90.0,374,964
