enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration
1,198.27666666666667,98.26666666666667,0.0,0.0,72,100,0,0,159,333
2,186.74333333333334,86.73333333333333,0.0,0.0,64,96,0,0,153,304
3,65.81,0.8,35.0,0.0,0,24,0,80.0,224,458
4,74.59000000000005,3.913333333333368,29.333333333333332,0.0,0,36.400000000000276,0,60.0,435,853
5,166.45000000000027,66.44000000000027,0.0,0.0,44.800000000000296,80.20000000000019,0,0,250,504
6,179.9900000000002,79.9800000000002,0.0,0.0,46.0000000000003,94.00000000000006,0,0,212,350
7,187.67000000000013,87.66000000000011,0.0,0.0,70.60000000000028,93.40000000000006,0,0,122,196
8,143.40333333333362,44.393333333333615,1.0,0.0,0,71.20000000000027,0,20.0,266,629
