enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration,percentage_games_lost
1,18.543333333333337,0.0,81.46666666666667,260.56666666666666,0,0,60.0,92.0,160,449,100.0
2,58.943333333333335,0.0,41.06666666666667,600.0333333333333,0,0,12.0,64.0,360,774,100.0
3,29.61,0.0,70.4,543.1,0,0,44.0,88.0,452,948,100.0
4,16.676666666666677,0.0,83.33333333333333,367.43333333333334,0,0,80.0,88.0,293,586,100.0
5,169.66000000000003,69.65,0.0,517.7333333333333,47.5,89.5,0,0,421,668,0.0
6,15.74333333333334,0.0,84.26666666666667,472.23333333333335,0,0,52.0,96.0,275,907,100.0
7,26.143333333333345,0.0,73.86666666666666,340.1666666666667,0,0,52.0,92.0,105,428,100.0
8,16.010000000000005,0.0,84.0,319.4,0,0,68.0,96.0,216,522,100.0
