enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration
1,195.67666666666668,95.66666666666667,0.0,0.0,72,100,0,0,160,332
2,197.41000000000003,97.4,0.0,0.0,88,100,0,0,147,260
3,66.47666666666667,2.466666666666667,36.0,0.0,0,38,0,80.0,171,576
4,96.90333333333345,11.893333333333446,15.0,0.0,0,47.2000000000003,0,60.0,518,968
5,168.97000000000025,68.96000000000025,0.0,0.0,45.4000000000003,88.00000000000011,0,0,203,509
6,188.8300000000001,88.8200000000001,0.0,0.0,66.40000000000032,99.4,0,0,186,293
7,191.7900000000001,91.7800000000001,0.0,0.0,75.40000000000023,97.00000000000003,0,0,134,281
8,155.0300000000003,55.68666666666696,0.6666666666666666,0.0,0,85.60000000000014,0,20.0,181,655
