enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration,percentage_games_lost
1,199.51,99.5,0.0,114.13333333333334,85,100,0,0,90,333,0.0
2,199.91000000000003,99.9,0.0,90.53333333333333,98,100,0,0,82,102,0.0
3,197.04333333333335,97.03333333333333,0.0,181.83333333333334,59,100,0,0,109,320,0.0
4,184.87000000000018,84.86000000000016,0.0,320.3666666666667,74.80000000000024,92.20000000000007,0,0,273,353,0.0
5,196.53000000000003,96.52000000000001,0.0,97.83333333333333,93.40000000000006,99.4,0,0,77,133,0.0
6,193.72000000000006,93.71000000000005,0.0,100.0,79.0000000000002,97.30000000000003,0,0,86,164,0.0
7,197.34000000000003,97.33000000000001,0.0,91.46666666666667,90.1000000000001,99.10000000000001,0,0,67,175,0.0
8,193.16000000000008,93.15000000000008,0.0,99.46666666666667,83.80000000000015,97.60000000000002,0,0,68,221,0.0
