enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration
1,40.010000000000005,0.0,60.0,0.0,0,0,60.0,60.0,155,156
2,150.41,50.4,0.0,0.0,50,52,0,0,278,307
3,28.343333333333334,0.0,71.66666666666667,0.0,0,0,60.0,90.0,326,455
4,39.34333333333334,0.0,60.666666666666664,0.0,0,0,60.0,70.0,279,365
5,160.8700000000003,60.86000000000028,0.0,0.0,13.00000000000023,82.00000000000017,0,0,212,692
6,89.13666666666674,3.7933333333334094,14.666666666666666,0.0,0,16.60000000000023,0,60.0,277,424
7,99.61666666666677,13.606666666666767,14.0,0.0,0,55.60000000000032,0,50.0,318,515
8,68.87000000000009,12.526666666666747,43.666666666666664,0.0,0,50.20000000000031,0,70.0,235,384
