enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration
1,67.81,5.133333333333334,37.333333333333336,0.0,0,58,0,70.0,587,1000
2,194.4766666666667,94.46666666666667,0.0,0.0,74,100,0,0,268,775
3,44.67666666666667,0.0,55.333333333333336,0.0,0,0,30.0,90.0,341,526
4,96.18333333333347,11.173333333333463,15.0,0.0,0,52.600000000000314,0,60.0,458,1086
5,172.19000000000028,72.18000000000026,0.0,0.0,55.60000000000032,84.40000000000015,0,0,262,518
6,170.19000000000023,70.1800000000002,0.0,0.0,17.20000000000023,96.40000000000003,0,0,834,1919
7,142.05000000000007,51.37333333333341,9.333333333333334,0.0,0,94.00000000000006,0,40.0,262,641
8,117.25000000000021,24.24000000000021,7.0,0.0,0,62.80000000000034,0,50.0,496,1000
