enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration
1,199.74333333333334,99.73333333333333,0.0,167.33333333333334,98,100,0,0,159,190
2,189.14333333333335,89.13333333333334,0.0,185.53333333333333,78,94,0,0,149,253
3,82.47666666666667,3.1333333333333333,20.666666666666668,413.43333333333334,0,24,0,60.0,340,510
4,58.010000000000005,0.0,42.0,526.2666666666667,0,0,20.0,70.0,307,783
5,174.85000000000025,74.84000000000023,0.0,292.43333333333334,55.00000000000032,85.60000000000014,0,0,230,370
6,194.83000000000004,94.82000000000002,0.0,176.4,78.4000000000002,98.80000000000001,0,0,156,267
7,191.91000000000008,91.90000000000008,0.0,125.46666666666667,77.20000000000022,94.60000000000005,0,0,122,153
8,148.57000000000028,48.56000000000028,0.0,411.96666666666664,0.40000000000023406,81.40000000000018,0,0,256,638
