enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration,percentage_games_lost
1,197.27666666666667,97.26666666666667,0.0,159.63333333333333,68,100,0,0,139,306,0.0
2,198.34333333333333,98.33333333333333,0.0,176.6,84,100,0,0,147,239,0.0
3,56.81000000000001,0.13333333333333333,43.333333333333336,457.26666666666665,0,4,0,80.0,335,892,96.66666666666667
4,62.34333333333334,0.0,37.666666666666664,547.5,0,0,20.0,70.0,428,700,100.0
5,171.33000000000024,71.32000000000023,0.0,379.1333333333333,52.00000000000031,85.60000000000014,0,0,254,712,0.0
6,196.33000000000004,96.32000000000002,0.0,165.06666666666666,90.40000000000009,97.60000000000002,0,0,159,203,0.0
7,199.75000000000003,99.74000000000002,0.0,162.06666666666666,98.20000000000002,100,0,0,155,200,0.0
8,128.31000000000023,34.300000000000225,6.0,520.9333333333333,0,67.6000000000003,0,60.0,274,892,20.0
