enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration
1,199.81,99.8,0.0,0.0,96,100,0,0,155,325
2,198.87666666666667,98.86666666666666,0.0,0.0,92,100,0,0,154,283
3,42.67666666666667,0.0,57.333333333333336,0.0,0,0,20.0,90.0,125,434
4,81.59000000000006,4.24666666666673,22.666666666666668,0.0,0,24.400000000000247,0,60.0,501,1027
5,143.9300000000003,43.92000000000027,0.0,0.0,0.40000000000023406,86.20000000000013,0,0,228,941
6,197.15000000000003,97.14000000000003,0.0,0.0,86.80000000000013,100,0,0,167,247
7,195.31000000000006,95.30000000000004,0.0,0.0,82.60000000000016,97.00000000000003,0,0,153,234
8,135.5633333333336,43.22000000000025,7.666666666666667,0.0,0,81.40000000000018,0,70.0,199,666
