enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration,percentage_games_lost
1,40.943333333333335,0.0,59.06666666666667,409.7,0,0,44.0,72.0,228,450,100.0
2,179.01,79.0,0.0,640.8333333333334,35,100,0,0,548,985,0.0
3,136.20999999999998,63.0,26.8,1000.0,25,85,12.0,40.0,1000,1000,0.0
4,55.943333333333335,0.06666666666666667,44.13333333333333,1261.4666666666667,0,1.0,32.0,92.0,200,1500,93.33333333333333
5,170.11,70.1,0.0,439.6333333333333,40.0,94.0,0,0,372,536,0.0
6,11.210000000000008,0.0,88.8,356.7,0,0,76.0,100,182,673,100.0
7,14.010000000000005,0.0,86.0,141.33333333333334,0,0,72.0,92.0,50,483,100.0
8,13.343333333333334,0.0,86.66666666666667,285.8,0,0,72.0,100,215,373,100.0
