enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration
1,199.61,99.6,0.0,0.0,96,100,0,0,159,296
2,199.07666666666665,99.06666666666666,0.0,0.0,94,100,0,0,154,261
3,48.67666666666667,0.0,51.333333333333336,0.0,0,0,20.0,80.0,162,573
4,68.71000000000002,0.7000000000000232,32.0,0.0,0,16.60000000000023,0,80.0,276,1107
5,154.2300000000003,54.22000000000028,0.0,0.0,1.6000000000002341,80.80000000000018,0,0,186,793
6,194.5900000000001,94.58000000000007,0.0,0.0,81.40000000000018,98.20000000000002,0,0,171,251
7,196.33000000000007,96.32000000000006,0.0,0.0,95.20000000000005,97.00000000000003,0,0,153,205
8,149.4833333333336,49.806666666666956,0.3333333333333333,0.0,0,77.80000000000021,0,10.0,250,679
