enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration,percentage_games_lost
7,192.45,92.43999999999998,0.0,278.43333333333334,90.99999999999994,92.79999999999995,0,0,273,290,0.0
