enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration
1,200.01,100.0,0.0,0.0,100,100,0,0,159,371
2,191.81,91.8,0.0,0.0,84,96,0,0,149,276
3,69.54333333333334,0.5333333333333333,31.0,0.0,0,16,0,50.0,341,532
4,51.27000000000002,0.593333333333341,49.333333333333336,0.0,0,17.80000000000023,0,70.0,371,898
5,174.09000000000023,74.08000000000023,0.0,0.0,55.60000000000032,84.40000000000015,0,0,242,431
6,191.11000000000007,91.10000000000007,0.0,0.0,58.60000000000033,97.60000000000002,0,0,165,264
7,192.0100000000001,92.00000000000009,0.0,0.0,83.20000000000016,94.00000000000006,0,0,123,138
8,145.69000000000028,45.68000000000029,0.0,0.0,11.20000000000023,73.00000000000026,0,0,268,618
