enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration,percentage_games_lost
1,89.13222222222225,6.9,17.777777777777764,561.1333333333333,0,97,0,39.999999999999986,400,613,90.0
2,166.01,66.0,0.0,539.4,19,91,0,0,382,647,0.0
3,134.0877777777778,41.63333333333333,7.555555555555552,657.6,0,79,0,46.66666666666665,522,862,26.666666666666668
4,143.38444444444426,43.59666666666648,0.2222222222222217,1040.6666666666667,0,60.399999999999785,0,6.666666666666651,868,1189,3.3333333333333335
5,186.80999999999992,86.79999999999991,0.0,258.4,64.89999999999978,94.59999999999997,0,0,219,303,0.0
6,152.1299999999998,52.1199999999998,0.0,578.8333333333334,27.099999999999838,77.49999999999986,0,0,443,748,0.0
7,35.78777777777779,0.0,64.22222222222221,308.46666666666664,0,0,26.666666666666654,93.33333333333333,49,393,100.0
8,85.09555555555553,4.196666666666625,19.1111111111111,669.0666666666667,0,39.69999999999982,0,59.99999999999998,502,1000,73.33333333333333
