enemy,gain,avg_player_life,avg_enemy_life,avg_duration,min_player_life,max_player_life,min_enemy_life,max_enemy_life,min_duration,max_duration
1,25.343333333333334,0.0,74.66666666666667,0.0,0,0,50.0,80.0,221,366
2,63.543333333333344,2.2,38.666666666666664,0.0,0,36,0,60.0,312,655
3,80.27666666666667,3.2666666666666666,23.0,0.0,0,64,0,50.0,490,600
4,199.13000000000002,99.12000000000002,0.0,0.0,90.40000000000009,100,0,0,510,829
5,166.01000000000028,66.00000000000028,0.0,0.0,48.400000000000304,79.0000000000002,0,0,219,429
6,199.37,99.35999999999999,0.0,0.0,97.00000000000003,100,0,0,318,459
7,182.30333333333346,82.6266666666668,0.3333333333333333,0.0,0,94.60000000000005,0,10.0,203,551
8,58.72333333333337,1.7133333333333653,43.0,0.0,0,29.80000000000026,0,80.0,349,936
