Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-0.45454547	56.013573	80.0	-60.0	790.8182	-2.0292983	9.059579	19.587265	-63.900227	10000	9.623666e-09	63.93516	-0.011414028	-22.114408	0.5113108	0.015604897	0.09630963	12.0	27.762305974960327
1	-23.5	51.551754	90.0	-80.0	760.3333	0.013828099	9.141895	24.720425	-73.58297	20000	9.934108e-09	123.05604	-0.007683236	-28.818842	0.49998775	0.015482131	0.081608154	8.0	50.40013337135315
2	-22.636364	51.08687	80.0	-68.0	734.0	-2.203488	9.686055	22.46513	-64.14468	30000	-1.9868216e-08	90.54758	-0.008678189	-22.432364	0.50286627	0.01542204	0.07270727	10.0	73.47093796730042
3	-13.964286	63.662746	79.0	-84.0	658.5714	-1.4604077	9.467903	22.625877	-61.190487	40000	1.5522043e-09	148.85295	-0.01322427	-48.964916	0.5097887	0.015161619	0.0820082	20.0	98.48869061470032
4	-34.066666	60.887287	90.0	-100.0	582.0	-4.197315	11.919145	23.253544	-75.13477	50000	2.7318796e-08	174.5622	-0.010279043	-62.607044	0.493436	0.015060436	0.07780778	12.0	123.80666756629944
5	-37.454544	32.100307	30.0	-72.0	780.9091	-2.9700613	10.579017	24.206776	-49.90802	60000	-2.1109978e-08	109.03739	-0.013738538	-36.18791	0.51037884	0.015075818	0.087408744	25.0	148.45087909698486
6	-24.3	35.80517	42.0	-72.0	779.8	-4.3504505	8.858288	17.442198	-48.571815	70000	-1.1175871e-08	77.18444	-0.0102378195	-27.520071	0.50140923	0.015299086	0.07490749	13.0	170.7770700454712
7	-18.23077	55.267403	80.0	-80.0	735.61536	-2.8586404	9.0232315	28.229084	-72.421394	80000	-4.967054e-09	94.76891	-0.01402874	-27.419935	0.48193932	0.015077978	0.091709174	40.0	195.89956998825073
8	-28.166666	41.5087	80.0	-76.0	769.0	-1.1573688	8.8686905	23.706966	-45.619717	90000	-3.7252903e-09	96.96908	-0.011401106	-19.198814	0.5177372	0.015713919	0.093309335	17.0	221.73029732704163
9	-35.416668	35.077194	19.0	-80.0	783.1667	-2.6389513	9.544565	24.313046	-55.27315	100000	2.5417346e-09	100.88839	-0.010899899	-27.146914	0.48881721	0.015819967	0.097209714	14.0	244.26367735862732
10	-18.583334	56.98166	80.0	-84.0	784.25	-1.674982	9.996212	25.0553	-66.39705	110000	-5.2774944e-09	97.7214	-0.008004586	-25.694845	0.49744245	0.015189491	0.09520952	11.0	268.40333318710327
11	-17.423077	61.389	71.5	-100.0	608.1539	-3.5534453	11.547936	24.023283	-67.611626	120000	-9.934108e-09	116.57999	-0.007520097	-42.610844	0.50836915	0.015602765	0.08010801	10.0	291.30934882164
12	-8.038462	64.39495	86.0	-80.0	725.0	-0.96004695	9.297526	20.224129	-64.92444	130000	-3.7252903e-09	105.20383	-0.011532997	-25.284986	0.5444911	0.0153932795	0.09430943	20.0	317.82094836235046
13	-15.1	43.98966	55.0	-68.0	786.1	-2.6361995	9.806058	21.218239	-63.971924	140000	-3.7252903e-09	68.78585	-0.011172183	-23.886702	0.50161344	0.01507092	0.08770877	23.0	343.8292906284332
14	-27.583334	48.64233	71.0	-80.0	741.0833	0.04988602	9.488919	26.291876	-65.66399	150000	-1.9868216e-08	111.702065	-0.010195387	-38.75638	0.5393316	0.015345253	0.10111011	15.0	366.8628737926483
15	-34.0	51.33787	86.5	-84.0	649.8461	-3.907535	10.192323	19.943184	-53.78421	160000	1.8626451e-08	157.69063	-0.010087442	-61.3098	0.47123685	0.015354631	0.08310831	12.0	392.85817646980286
16	-15.0	63.750717	100.0	-84.0	719.0	-3.9517517	10.415238	19.286205	-67.549774	170000	2.483527e-09	90.46549	-0.008925953	-39.565178	0.4934597	0.015787447	0.10281027	9.0	416.58500123023987
17	-21.9	44.655235	56.0	-72.0	766.2	-2.6270897	10.178075	21.989918	-62.182125	180000	-3.5390258e-08	77.239235	-0.007686356	-21.69964	0.50043124	0.015715962	0.084908485	7.0	440.8615622520447
18	-9.307693	64.05933	85.0	-84.0	668.46155	-2.8641055	9.777529	19.518448	-72.5444	190000	-4.967054e-09	108.4905	-0.00927541	-33.985977	0.48548356	0.015506894	0.08780878	11.0	464.9084084033966
