Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-94.36735	6.5111957	-76.0	-100.0	198.7551	-0.21552104	0.18205763	0.6520171	-0.7678815	10000	-2.7629236e-08	1379.1982	-0.036339853	-496.735	3.4282582	0.014705052	0.19271928	79.0	26.40702176094055
1	-95.666664	4.749269	-84.0	-100.0	202.16667	-8.854874	2.094341	8.906906	-9.336357	20000	-1.2883295e-08	868.3183	-0.029965283	-218.84547	3.4174201	0.015088617	0.1839184	50.0	50.86556673049927
2	-94.083336	5.9436007	-80.0	-100.0	200.5	-14.18116	1.7567892	13.003702	-14.462635	30000	-2.3593506e-08	628.5784	-0.036921754	-132.92126	3.3962562	0.013211208	0.2180218	79.0	75.36802816390991
3	-95.5102	5.151273	-80.0	-100.0	199.71428	-18.289936	2.7933745	18.028692	-18.631783	40000	-1.2417634e-08	546.67377	-0.033602905	-106.59222	3.3882182	0.015036718	0.22642262	53.0	98.6818175315857
4	-95.166664	5.4134607	-80.0	-100.0	199.41667	-22.054762	2.370285	21.653486	-22.425806	50000	1.4901161e-08	443.99673	-0.035301033	-59.285828	3.377971	0.013901663	0.18111812	79.0	123.85460638999939
5	-95.28	5.639291	-80.0	-100.0	195.18	-24.60509	3.4031122	24.084791	-25.355194	60000	-1.3348957e-08	391.0403	-0.03942512	-52.276814	3.3641117	0.013954796	0.20682068	79.0	149.26197361946106
6	-94.46809	6.205183	-72.0	-100.0	199.63829	-27.719505	2.4087064	26.602123	-28.115839	70000	-1.7384687e-08	325.5304	-0.037736688	-31.206339	3.3486416	0.015003723	0.22742273	64.0	173.52910351753235
7	-94.083336	4.6180506	-84.0	-100.0	199.47917	-28.19655	3.332235	9.816134	-29.853018	80000	4.346172e-09	278.1787	-0.034640875	-36.24844	3.3267345	0.015006155	0.20392038	56.0	197.2939670085907
8	-95.10204	5.1912208	-80.0	-100.0	193.2449	-27.833395	6.507949	25.527435	-31.84377	90000	1.27280755e-08	284.2561	-0.038629893	-45.936092	3.3234246	0.015007702	0.22352235	65.0	221.42697501182556
9	-94.666664	5.734884	-72.0	-100.0	201.79167	-29.029476	5.703597	26.76925	-34.03353	100000	1.3659398e-08	248.37317	-0.03835317	-34.33713	3.3094425	0.0123726325	0.20162016	79.0	247.80142188072205
10	-94.38298	5.389324	-80.0	-100.0	207.42554	-28.729914	6.4256654	17.954082	-35.974373	110000	-1.0244548e-08	215.66118	-0.040565953	-27.684256	3.2822943	0.015058987	0.20512052	76.0	273.5151455402374
11	-94.97872	5.117718	-84.0	-100.0	207.46808	-29.306343	7.746356	22.241726	-37.74525	120000	-7.761021e-09	216.7277	-0.043152403	-26.942835	3.270279	0.014021131	0.2118212	79.0	300.54873275756836
12	-93.478264	6.2614737	-76.0	-100.0	206.84782	-29.567734	7.5360265	26.18174	-39.309185	130000	1.8626451e-09	183.96443	-0.024312941	-34.771946	3.2507875	0.015033874	0.1480148	23.0	324.9026334285736
13	-93.756096	5.449459	-80.0	-100.0	230.41463	-28.582296	8.926483	24.08403	-40.956917	140000	6.2088173e-10	147.87099	-0.038685627	-22.024239	3.2239075	0.0150776915	0.19941993	62.0	350.6922252178192
14	-93.95744	5.4653935	-80.0	-100.0	206.78723	-29.084213	8.831188	9.18856	-41.94484	150000	9.080395e-09	159.05287	-0.04307294	-23.785887	3.20257	0.014501628	0.21992199	79.0	378.2273678779602
15	-93.478264	7.240403	-68.0	-100.0	215.36957	-29.611773	9.1697445	10.261087	-43.284477	160000	6.2088173e-10	148.19269	-0.034184434	-23.912024	3.1929436	0.015126719	0.19231923	43.0	403.96606254577637
16	-93.0	7.242551	-72.0	-100.0	218.15909	-29.527067	9.049526	41.32421	-44.431686	170000	-3.1044085e-09	144.19989	-0.04004168	-29.495918	3.1733973	0.015018024	0.20752077	62.0	429.81434988975525
17	-93.304344	5.9008827	-76.0	-100.0	214.43478	-30.068422	10.324347	15.930453	-45.45062	180000	1.3348957e-08	146.54805	-0.03647724	-33.418186	3.1568213	0.015024468	0.20252025	47.0	454.38509488105774
18	-91.906975	6.819309	-68.0	-100.0	227.27907	-29.051039	10.773331	15.775229	-46.523407	190000	4.967054e-09	152.34949	-0.03389652	-48.4863	3.1436594	0.015126467	0.18631864	37.0	478.0603437423706
19	-93.3617	5.2366366	-80.0	-100.0	208.76596	-29.48827	9.94815	18.707624	-47.140575	200000	4.346172e-09	195.22766	-0.040562738	-33.50854	3.118969	0.01509773	0.22742273	58.0	502.992928981781
20	-93.545456	5.540982	-84.0	-100.0	219.0	-31.28115	9.937397	20.93169	-47.875576	210000	7.450581e-09	129.11235	-0.039008573	-23.63909	3.115503	0.015037537	0.21942194	58.0	527.2877976894379
21	-92.585365	6.702659	-80.0	-100.0	231.7561	-29.563427	10.79026	24.863226	-48.585022	220000	2.483527e-09	136.96751	-0.039383356	-31.898483	3.0968087	0.015016824	0.2089209	48.0	551.6774542331696
22	-92.83721	6.1942596	-76.0	-100.0	224.06976	-28.963379	11.006529	18.863844	-49.241615	230000	0.0	132.25392	-0.043159712	-31.31253	3.085138	0.015022741	0.22552256	79.0	575.7089700698853
23	-94.790695	5.142428	-84.0	-100.0	223.39536	-29.332405	11.13311	9.691097	-49.86425	240000	4.967054e-09	147.48454	-0.038153466	-30.294418	3.097781	0.015036817	0.19871987	55.0	599.5221905708313
24	-93.756096	6.1238456	-76.0	-100.0	232.34146	-29.804705	11.148548	4.158868	-50.68749	250000	9.19681e-09	162.74269	-0.04310547	-37.161396	3.0853302	0.015033401	0.23512352	71.0	623.3951830863953
25	-92.0	5.8554006	-80.0	-100.0	232.54762	-30.163368	10.076263	9.297984	-51.106514	260000	-1.1796753e-08	148.89119	-0.03727822	-24.07532	3.05597	0.015001631	0.19831984	51.0	647.3097455501556
26	-92.190475	5.2337646	-80.0	-100.0	223.69048	-29.18914	10.498453	7.549487	-51.73537	270000	6.208817e-09	133.06573	-0.04249574	-30.563494	3.04442	0.012971113	0.21952195	79.0	672.0419590473175
27	-92.1	6.6022725	-76.0	-100.0	236.0	-29.151093	10.546151	13.684454	-52.23371	280000	7.450581e-09	125.9082	-0.034639835	-26.006256	3.0329857	0.015012906	0.20572059	34.0	695.9096395969391
28	-92.9	5.0980387	-80.0	-100.0	238.4	-29.104822	11.027917	16.710314	-52.99584	290000	8.692344e-09	148.4012	-0.04403606	-47.512375	3.0166209	0.014799926	0.249825	79.0	722.369921207428
29	-92.30769	5.2337847	-84.0	-100.0	235.51282	-28.621346	11.237278	13.066267	-53.455433	300000	-1.2417634e-08	168.41693	-0.025729463	-24.44184	3.0040152	0.015032721	0.18361835	21.0	746.6500809192657
30	-93.36585	4.887795	-80.0	-100.0	231.68292	-28.790646	11.187823	5.7804704	-53.742588	310000	-8.692344e-09	137.99507	-0.032624487	-26.799393	2.9795034	0.015097317	0.19741975	34.0	771.4382965564728
31	-92.097565	4.7973824	-84.0	-100.0	229.17073	-29.803469	11.028645	23.491144	-54.054573	320000	1.1796753e-08	110.98246	-0.0363041	-24.280388	2.963272	0.015131165	0.20572059	39.0	796.8692772388458
32	-92.6	5.407402	-76.0	-100.0	241.025	-28.673197	11.47029	4.343629	-54.249115	330000	1.3659398e-08	130.86278	-0.026013816	-37.14323	2.947087	0.01506317	0.1678168	20.0	822.2498662471771
33	-90.97436	5.563098	-76.0	-100.0	237.35898	-28.864008	10.505591	16.521877	-54.52941	340000	-3.7252903e-09	132.39233	-0.03003754	-26.779966	2.9507215	0.015001319	0.1739174	30.0	847.5933825969696
34	-91.6	6.053098	-80.0	-100.0	241.4	-29.425495	10.346703	5.688674	-54.688946	350000	-1.2417635e-09	131.17647	-0.031677116	-36.835987	2.9425724	0.015070181	0.20232023	30.0	873.0683860778809
35	-93.23077	5.44653	-80.0	-100.0	247.10257	-29.154562	10.311567	7.011853	-54.927067	360000	9.934108e-09	147.44337	-0.034896266	-40.448296	2.944664	0.015067955	0.19831984	39.0	897.6695997714996
