Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	91.55849	6.989627	100.0	65.2	179.56604	27.981846	13.705766	56.10626	-11.848349	10000	-4.40826e-08	43.996914	-0.015427123	-9.824075	0.47324386	0.015702156	0.0990099	17.0	29.95789670944214
1	88.26401	12.027532	100.0	25.6	189.56	28.245848	13.836688	59.775066	-14.249712	20000	3.8494665e-08	52.428204	-0.010220484	-16.97376	0.46754527	0.015683169	0.09650964	8.0	57.2996826171875
2	84.32	21.819881	100.0	-10.0	196.84	25.238005	14.7286215	58.31049	-25.266302	30000	1.4901161e-08	103.49456	-0.013383823	-35.396664	0.481719	0.015081617	0.09190919	17.0	84.10864472389221
3	90.51923	7.8947167	100.0	59.2	183.40384	26.52481	13.73135	55.833008	-23.358559	40000	1.3659398e-08	41.521313	-0.017336275	-12.636528	0.46872854	0.015008599	0.11111111	38.0	112.13745975494385
4	90.899994	7.738289	100.0	58.6	179.01852	28.526388	13.357094	55.908787	-17.753021	50000	9.313226e-09	33.46339	-0.014337304	-5.8606696	0.4757093	0.015217342	0.106410645	19.0	139.10619950294495
5	86.2	24.437454	100.0	-30.0	187.6923	27.376682	14.704652	61.076225	-38.293804	60000	-1.2417635e-09	93.14911	-0.008175869	-35.285053	0.46243647	0.015294473	0.06420642	7.0	167.38303756713867
6	87.62745	9.78322	100.0	64.6	190.96078	26.833757	13.99137	55.328762	-36.00238	70000	-2.483527e-09	38.123993	-0.010410993	-9.771606	0.45667472	0.015205756	0.10071007	10.0	194.4155411720276
7	89.89434	8.045963	100.0	61.0	186.20755	26.45154	13.202229	54.220448	-24.086502	80000	-3.1044085e-09	36.17444	-0.009726663	-6.9338164	0.44951805	0.015455507	0.094209425	11.0	223.57100701332092
8	91.63019	6.739173	100.0	73.0	182.28302	28.071308	13.179917	54.54029	-4.443307	90000	-1.7384687e-08	30.904898	-0.011365117	-6.6226673	0.4445345	0.015347858	0.09770977	14.0	251.45431470870972
9	91.08888	6.595472	100.0	74.2	183.7963	28.684664	13.295822	58.633705	-11.203464	100000	3.1044085e-08	35.533432	-0.01064531	-6.351946	0.44298264	0.015289326	0.082008205	15.0	278.93585991859436
10	90.40385	7.019149	100.0	71.2	185.32692	28.315796	13.4465065	59.263878	-4.1089716	110000	-4.967054e-09	39.27194	-0.009452092	-7.414512	0.4389751	0.015709845	0.08010801	9.0	306.3164417743683
11	91.47924	8.028283	100.0	61.0	181.84906	28.322916	12.695733	56.499435	-8.102434	120000	1.8936893e-08	37.267975	-0.013429689	-8.992257	0.44183692	0.015052877	0.09850985	19.0	334.46738481521606
12	92.04905	5.863852	100.0	76.6	181.43396	28.577646	13.750544	62.314045	-3.5760448	130000	1.0554989e-08	29.332594	-0.013143945	-5.3642654	0.43567097	0.015159463	0.0890089	26.0	362.023681640625
13	88.92308	19.675568	100.0	-40.0	184.82692	28.360256	13.9518385	61.603065	-30.302095	140000	1.2417634e-08	74.931404	-0.009960026	-22.179749	0.438931	0.015226447	0.08230823	11.0	390.6749219894409
14	87.675995	17.440775	100.0	-20.0	185.04	25.442415	16.36267	58.67619	-58.471157	150000	1.2417635e-09	66.03297	-0.010267821	-27.597229	0.4483191	0.016766641	0.10171017	8.0	418.4304528236389
15	89.3804	9.339123	100.0	55.0	190.58824	27.009506	14.088233	55.91216	-56.819836	160000	-4.967054e-09	58.338013	-0.008992376	-21.541452	0.43305573	0.015763829	0.08330833	10.0	445.9504954814911
16	89.62692	18.25402	100.0	-30.0	184.15384	27.25418	13.627398	57.15665	-25.218126	170000	-3.4769375e-08	60.235043	-0.009263893	-19.397999	0.4463879	0.01525508	0.09740973	10.0	472.71186542510986
17	89.511116	8.219189	100.0	62.8	182.66667	27.695742	14.626237	56.225895	-22.71358	180000	-1.5832484e-08	37.097717	-0.018156564	-10.951945	0.446721	0.0154572725	0.10481048	35.0	502.5064420700073
18	89.958496	8.708648	100.0	65.8	184.05661	27.47904	14.020705	56.14145	-16.496311	190000	2.483527e-09	37.253513	-0.014302031	-7.520727	0.45028862	0.015253444	0.09230923	22.0	530.1420826911926
19	91.46154	7.4284835	100.0	66.4	185.73077	27.607996	13.587429	55.55848	-14.296909	200000	-6.2088173e-10	42.40448	-0.0121916905	-8.737671	0.44628862	0.015520644	0.095909595	15.0	557.0593392848969
20	91.23396	6.66149	100.0	76.0	183.45284	28.618164	13.156663	57.642063	-10.466178	210000	3.7252903e-09	41.38121	-0.01049624	-7.035853	0.4562931	0.01507751	0.08030803	13.0	586.2873895168304
21	90.3423	9.55674	100.0	53.8	184.53847	27.474041	14.154443	59.38288	-23.663376	220000	2.514571e-08	44.23126	-0.010327921	-10.600384	0.45938596	0.015757231	0.08770877	12.0	615.857010602951
22	90.71698	7.2665095	100.0	59.8	185.0	28.121012	13.201147	56.759407	-3.759745	230000	-6.2088173e-10	36.646767	-0.01738911	-8.521726	0.46433035	0.0150313405	0.111911185	35.0	646.0434713363647
23	90.89412	6.725585	100.0	68.2	190.47058	27.527641	13.888581	61.045395	-14.782143	240000	-8.692344e-09	36.11851	-0.015408137	-5.7104983	0.45861182	0.015110555	0.097609766	24.0	673.0116753578186
24	91.251854	7.618319	100.0	60.4	179.64815	27.840824	13.902618	62.090717	-7.24693	250000	9.002785e-09	36.21859	-0.0073780916	-6.77527	0.47783935	0.01666314	0.08680868	6.0	699.5677757263184
25	89.656	7.45633	100.0	60.0	191.04	27.990269	14.133567	58.774094	-12.767256	260000	1.5522043e-10	40.238552	-0.011180819	-10.287601	0.46484292	0.016071426	0.084008396	14.0	728.5781507492065
26	89.9434	15.240926	100.0	-10.0	181.5849	27.369009	13.311099	61.483833	-14.583215	270000	-1.4901161e-08	63.220215	-0.0130643295	-23.542902	0.45848128	0.015157702	0.10071007	14.0	756.1431016921997
27	92.17818	5.625484	100.0	74.2	177.14546	28.659489	13.795222	60.044662	-11.775175	280000	4.346172e-09	34.486023	-0.011763562	-7.1865807	0.47860157	0.015242183	0.0980098	13.0	783.4131124019623
28	90.196236	15.025186	100.0	-10.0	186.20755	28.100006	14.462174	61.26222	-22.99621	290000	-6.208817e-09	43.35944	-0.008109854	-13.259641	0.47039962	0.015558854	0.08920892	7.0	811.7029197216034
29	88.93962	19.35412	100.0	-40.0	184.37737	27.694275	14.290355	58.85081	-26.993761	300000	-2.3283064e-08	67.58628	-0.011890975	-22.437315	0.46153617	0.015033883	0.095009506	14.0	839.8766252994537
30	91.27037	6.503464	100.0	74.0	182.33333	28.052624	13.8957615	57.011147	-15.476949	310000	3.1664968e-08	34.360775	-0.008031987	-7.0982666	0.45079532	0.015167926	0.0951095	9.0	870.805135011673
31	91.10545	7.1839066	100.0	72.4	176.34546	28.803204	13.734859	59.84784	-13.561102	320000	4.967054e-09	32.711704	-0.011550292	-7.0224934	0.4652466	0.015062891	0.09620962	15.0	896.2109560966492
32	91.86666	6.7055535	100.0	65.2	179.72223	28.167933	14.530355	61.178543	-30.411873	330000	2.483527e-09	34.260193	-0.0100675	-7.3987637	0.45553458	0.016193146	0.09690968	11.0	923.8655481338501
