Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-90.60976	6.3625355	-75.0	-100.0	232.07317	0.10277137	0.20204118	0.7171372	-0.54243	10000	-2.6387474e-08	1108.682	-0.036695093	-462.02505	3.429231	0.013795212	0.2041204	79.0	27.864893674850464
1	-91.860466	5.5008726	-75.0	-100.0	225.67442	-8.867156	1.7978184	9.060673	-9.339586	20000	4.5169145e-08	637.61035	-0.037269276	-202.48982	3.4098747	0.013034114	0.20462047	79.0	55.75632429122925
2	-92.0	5.7879186	-75.0	-100.0	238.475	-14.166684	2.629311	14.281334	-14.664645	30000	-1.8471232e-08	430.01053	-0.038157485	-130.74669	3.3953142	0.01223283	0.21312131	79.0	82.40221667289734
3	-90.34884	5.846421	-80.0	-100.0	227.46512	-18.543245	2.817548	18.629797	-18.991156	40000	2.2351742e-08	304.5134	-0.038754724	-85.62241	3.3833892	0.015100536	0.21172117	68.0	110.92675113677979
4	-90.0	5.809475	-75.0	-100.0	236.3	-21.715572	3.2481058	21.779549	-22.582916	50000	-4.967054e-09	213.71062	-0.040854555	-47.74384	3.3670752	0.015121867	0.2040204	72.0	136.90788531303406
5	-91.0	6.144103	-75.0	-100.0	239.25	-24.33882	3.0531957	23.224182	-25.306536	60000	-1.7074248e-08	193.72102	-0.03871028	-24.531336	3.3589928	0.015054165	0.21372138	58.0	166.38177347183228
6	-90.34091	6.067586	-75.0	-100.0	222.95454	-26.406193	2.9531384	20.048883	-27.31462	70000	4.967054e-09	188.502	-0.037508618	-21.764336	3.3534467	0.015084971	0.20532054	55.0	191.97858095169067
7	-88.75	6.398242	-70.0	-100.0	241.8	-27.860739	3.8929577	-3.262513	-29.22763	80000	-7.761021e-09	149.7557	-0.0356662	-12.210673	3.3435338	0.015002295	0.1990199	45.0	218.83766984939575
8	-90.85366	5.936908	-75.0	-100.0	233.70732	-28.27493	4.120891	0.3299113	-30.241844	90000	-6.3640377e-09	145.82245	-0.03767208	-21.64773	3.3389075	0.015019336	0.22402239	61.0	245.48731803894043
9	-90.625	5.146297	-80.0	-100.0	237.3	-27.886232	5.2929745	20.954649	-31.674414	100000	-1.0283354e-08	120.27938	-0.04289721	-23.063362	3.3234036	0.01353442	0.22962296	79.0	272.82816433906555
