Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-82.666664	9.3650255	-60.0	-100.0	311.5	-0.35384545	0.12399853	0.36300382	-0.82589185	10000	1.3038516e-08	672.2055	-0.022168726	-314.1959	3.4411209	0.015087361	0.15721571	55.0	24.29653024673462
1	-77.77778	10.086049	-53.333332	-93.333336	310.4	-8.925065	1.4649606	8.735077	-9.192243	20000	5.6500237e-08	323.20865	-0.023842996	-95.90176	3.4331198	0.015003055	0.17261726	67.0	46.574862480163574
2	-80.0	11.28749	-53.333332	-100.0	311.63333	-13.392053	1.9767355	13.097189	-13.637865	30000	1.7384687e-08	260.81528	-0.02795046	-57.9167	3.4164913	0.012471418	0.13481349	79.0	69.7649552822113
3	-77.333336	9.977753	-60.0	-100.0	310.93332	-17.009634	1.9896232	16.331654	-17.243893	40000	1.8781671e-08	170.00737	-0.02877608	-21.595022	3.4008684	0.013864695	0.18851884	79.0	93.21557688713074
4	-81.55555	10.566662	-53.333332	-100.0	310.56668	-19.081045	1.6681867	13.274287	-19.530148	50000	2.483527e-09	156.55939	-0.026364056	-15.722011	3.395611	0.013364798	0.17471747	79.0	115.29629111289978
5	-76.22221	9.3782	-53.333332	-93.333336	312.26666	-20.882504	2.0865293	12.416548	-21.596313	60000	-3.7252903e-09	148.29701	-0.022313496	-33.798615	3.3886068	0.015070684	0.19171917	46.0	138.39934539794922
6	-76.666664	9.850739	-60.0	-100.0	310.23334	-20.149832	4.625218	5.2647047	-23.037556	70000	9.313226e-09	123.14462	-0.027339116	-18.885416	3.3674605	0.015043005	0.21172118	78.0	162.42384958267212
7	-76.44445	13.303671	-46.666668	-93.333336	309.16666	-20.258404	5.981876	2.2040298	-24.8715	80000	3.1044085e-09	114.671486	-0.018396646	-13.2156725	3.3631942	0.015048217	0.13061307	26.0	183.90527486801147
8	-73.55556	14.035229	-46.666668	-100.0	310.06668	-20.833223	6.6345897	-1.4336274	-26.723585	90000	4.967054e-09	103.93527	-0.024522105	-15.891858	3.3607185	0.015068755	0.19471948	60.0	207.90255284309387
9	-74.666664	10.2415285	-53.333332	-93.333336	311.33334	-19.915148	7.265011	7.0950584	-28.243942	100000	9.002785e-09	106.57371	-0.029663296	-15.392278	3.3529034	0.014726515	0.1880188	79.0	231.39083671569824
10	-74.88889	9.218875	-53.333332	-100.0	311.23334	-20.071318	7.862493	0.8393415	-30.32709	110000	0.0	83.02842	-0.029744515	-9.533028	3.3232336	0.0146317305	0.17431742	79.0	254.99605202674866
11	-73.11111	11.08664	-53.333332	-93.333336	308.03333	-20.7509	8.7298155	-3.2521813	-32.202187	120000	-4.967054e-09	60.94281	-0.027920023	-4.4049606	3.331422	0.012584829	0.15811582	79.0	278.6390235424042
12	-76.88889	11.892524	-53.333332	-100.0	311.9	-20.702765	8.862596	0.3790559	-33.284565	130000	7.450581e-09	69.50846	-0.028214103	-5.8787475	3.3160894	0.007968459	0.15761577	79.0	301.5796937942505
13	-76.88889	10.144632	-46.666668	-93.333336	313.23334	-21.327852	9.007809	-2.8533516	-34.523285	140000	5.5879354e-09	63.069534	-0.029759621	-6.2193184	3.303032	0.011111678	0.18821883	79.0	326.1041398048401
14	-70.44445	12.611968	-46.666668	-93.333336	313.73334	-21.991598	9.532684	-4.860682	-35.875256	150000	-1.8626451e-09	71.64734	-0.029858017	-7.574366	3.275321	0.012825213	0.17781778	79.0	350.4285247325897
15	-72.666664	11.201852	-46.666668	-93.333336	312.13333	-20.442297	10.240019	-0.6291124	-36.946342	160000	-8.071463e-09	62.720325	-0.029790277	-5.508062	3.241937	0.013376699	0.18161817	79.0	373.34900641441345
16	-75.111115	11.666138	-53.333332	-93.333336	313.86667	-20.95834	10.542362	-3.8629408	-38.03659	170000	-4.346172e-09	63.035717	-0.028636811	-4.901976	3.2225406	0.012265008	0.17401738	79.0	396.0998146533966
17	-72.0	11.469768	-40.0	-100.0	315.16666	-21.879507	10.510806	-3.7553895	-39.023968	180000	-4.0357313e-09	57.388092	-0.030170815	-6.173243	3.2110221	0.010517259	0.18071806	79.0	418.6570146083832
18	-72.44444	11.767291	-46.666668	-93.333336	315.16666	-21.082336	11.101097	-2.02637	-40.064365	190000	3.7252903e-09	54.170673	-0.028545225	-4.423552	3.2004797	0.009087994	0.17641765	79.0	441.5159478187561
19	-69.11111	11.35075	-46.666668	-86.666664	315.73334	-20.996078	10.745346	-4.7266345	-40.767643	200000	-1.21071935e-08	62.18623	-0.027765365	-4.8125877	3.1639369	0.011869389	0.16461647	79.0	466.6081545352936
20	-70.44444	12.959577	-46.666668	-100.0	316.06668	-20.14174	11.791193	-2.4489803	-41.58697	210000	0.0	60.610394	-0.029892176	-3.5934002	3.1245944	0.01223445	0.19251925	79.0	490.2991533279419
21	-66.88889	10.108058	-40.0	-86.666664	315.06668	-20.640146	11.725331	-3.9441462	-42.44594	220000	-1.2417634e-08	52.325558	-0.028881244	-3.4542606	3.0994072	0.012293853	0.17801781	79.0	513.4764683246613
22	-68.666664	14.000001	-33.333332	-93.333336	315.4	-20.299635	11.778347	0.6016818	-42.952602	230000	-2.483527e-09	56.059113	-0.02845796	-4.084807	3.083805	0.012563354	0.19251925	79.0	537.9511270523071
23	-61.333332	12.460307	-33.333332	-80.0	316.76666	-20.537254	11.374604	11.706179	-43.386997	240000	-2.483527e-09	61.934814	-0.02692691	-7.1998315	3.056939	0.011802565	0.15671568	79.0	563.4514319896698
24	-64.44444	12.452379	-33.333332	-93.333336	314.06668	-19.07209	12.57085	1.7316556	-44.107056	250000	4.967054e-09	52.44969	-0.03106963	-4.6603417	3.0424614	0.0084188925	0.18881887	79.0	587.2742733955383
25	-70.0	10.434984	-53.333332	-86.666664	316.7	-20.029934	11.854068	-1.1692071	-44.56345	260000	-1.2262414e-08	56.757183	-0.030115895	-4.5810165	3.032007	0.013042054	0.1719172	79.0	609.6389627456665
26	-70.44444	9.840707	-46.666668	-93.333336	314.23334	-21.1713	12.125506	-3.101503	-45.314007	270000	-1.3659398e-08	59.04941	-0.028873563	-4.3018355	3.018491	0.015075852	0.17821783	58.0	630.9762709140778
27	-66.666664	14.194417	-40.0	-93.333336	314.66666	-21.228434	12.246595	-2.307741	-45.875355	280000	1.4280279e-08	66.896034	-0.03241786	-8.162105	2.9860713	0.015119146	0.18521853	64.0	653.398291349411
28	-68.22222	12.133009	-40.0	-93.333336	319.13333	-20.229502	12.937957	-1.4230142	-46.64705	290000	7.1110358e-09	54.95775	-0.03033784	-3.5630417	2.9537697	0.012177854	0.17591758	79.0	677.3546888828278
29	-66.0	12.454361	-33.333332	-86.666664	320.2	-20.516203	12.746379	7.968693	-47.071907	300000	-7.450581e-09	70.781525	-0.029892862	-4.699282	2.9355128	0.013387449	0.16921693	79.0	701.7602205276489
30	-64.22221	10.538584	-46.666668	-93.333336	320.9	-20.22052	13.109662	-0.00020724535	-47.48953	310000	0.0	65.54779	-0.033445787	-4.3691773	2.9322758	0.012830798	0.20272027	79.0	726.7890326976776
31	-60.444447	12.284689	-33.333332	-80.0	318.3	-19.478907	13.196964	-0.16803455	-48.182545	320000	3.4148495e-09	55.411366	-0.031531412	-4.2137184	2.9109504	0.012577802	0.18351835	79.0	751.020779132843
32	-62.444443	14.035229	-33.333332	-93.333336	319.6	-19.101135	13.888274	-0.07413566	-48.78318	330000	-6.208817e-09	57.38032	-0.030073768	-3.5297368	2.8738687	0.012378295	0.18741874	79.0	776.1241931915283
33	-64.0	12.364824	-40.0	-86.666664	324.2	-19.021757	13.136252	11.862044	-49.03762	340000	5.5879354e-09	68.308525	-0.031081036	-5.559171	2.8550956	0.011339814	0.1809181	79.0	799.7333960533142
34	-61.37931	16.551725	-13.333333	-86.666664	329.51724	-19.290112	13.164207	7.894693	-49.372772	350000	-1.1796753e-08	74.584465	-0.031416353	-7.0837646	2.8140478	0.013921119	0.18781878	79.0	823.2884202003479
35	-55.555557	13.698697	-33.333332	-86.666664	339.07407	-17.965637	13.559566	46.99857	-49.574924	360000	-2.483527e-09	85.64334	-0.022565866	-19.578955	2.7967482	0.01540346	0.17571758	23.0	844.3579008579254
36	-60.952374	11.914283	-33.333332	-80.0	333.32144	-17.034668	12.236725	2.2827375	-49.2178	370000	-3.1044085e-09	62.268314	-0.029768186	-6.7099495	2.7253215	0.015260443	0.19431943	52.0	867.8967890739441
