Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-83.589745	16.090637	-40.0	-100.0	246.46153	0.21384756	0.21380922	1.2467892	-0.6297106	10000	-3.228585e-08	1111.8457	-0.031205438	-361.37827	3.4342082	0.015000652	0.2140214	64.0	27.17832589149475
1	-80.0	18.810799	-30.0	-100.0	251.76923	-7.7838707	3.8158627	9.394333	-9.331745	20000	-3.7252903e-09	728.2744	-0.034111407	-176.56317	3.4129286	0.014781506	0.23542355	79.0	55.47829747200012
2	-80.76923	17.004465	-40.0	-100.0	249.17949	-12.592771	4.1335335	14.207766	-14.375687	30000	-2.6077032e-08	554.23535	-0.028469965	-136.20926	3.4014246	0.015070568	0.20622063	49.0	80.59185862541199
3	-75.52631	20.480719	-30.0	-100.0	261.5263	-17.205265	3.7129543	17.140984	-18.79422	40000	-2.483527e-09	389.4121	-0.032298546	-96.85891	3.3851683	0.013256068	0.19711971	79.0	106.27076935768127
4	-82.432434	14.594595	-50.0	-100.0	261.02704	-17.669098	6.1455374	6.4519863	-22.423975	50000	-2.483527e-09	299.9653	-0.034684855	-53.87666	3.3702676	0.01392733	0.2190219	79.0	131.7496840953827
5	-78.1579	18.758194	-30.0	-100.0	253.36842	-20.68465	6.268321	-0.12933207	-25.677591	60000	-4.967054e-09	250.20088	-0.036184143	-39.23311	3.343507	0.010442148	0.1979198	79.0	156.2106716632843
6	-78.37838	20.336828	-20.0	-100.0	258.3784	-21.429747	7.8913307	3.6247408	-28.505959	70000	1.2417635e-09	244.86096	-0.037376348	-34.549744	3.3353205	0.011493444	0.19181919	79.0	181.84759044647217
7	-78.42105	18.42857	-30.0	-100.0	247.3421	-21.847198	9.458994	5.3411045	-30.922625	80000	-8.692344e-09	246.75816	-0.03998639	-43.651	3.312782	0.014096741	0.22832282	79.0	206.1910171508789
8	-79.73684	17.089062	-30.0	-100.0	252.3421	-22.707735	10.13858	19.002518	-33.407536	90000	3.7252903e-09	202.89662	-0.02854912	-32.27743	3.2871916	0.015015547	0.16271627	40.0	229.54905009269714
9	-75.52631	19.15276	-40.0	-100.0	255.8421	-23.690073	11.364512	7.8260603	-35.56174	100000	-2.483527e-09	175.81703	-0.036545724	-25.951263	3.2869651	0.014120434	0.20472045	79.0	253.52939987182617
10	-78.68421	17.497526	-40.0	-100.0	255.10527	-22.89422	11.6637	19.384748	-37.072372	110000	8.381903e-09	167.88136	-0.03831696	-24.073618	3.28306	0.0146673545	0.21652164	79.0	277.5988562107086
11	-77.22222	19.38085	-40.0	-100.0	265.91666	-25.06032	11.665214	11.069383	-38.48064	120000	-1.2417635e-09	155.01268	-0.030461699	-20.798752	3.2675993	0.01503551	0.19411941	40.0	300.7203748226166
12	-79.210526	15.957439	-40.0	-100.0	258.78946	-22.905418	12.727594	21.050583	-39.73489	130000	1.2417635e-09	154.35822	-0.03713985	-24.519508	3.2545335	0.012730529	0.2080208	79.0	327.22870802879333
13	-72.5641	20.345472	-20.0	-100.0	251.74359	-23.864237	11.748551	1.5713589	-40.791508	140000	-2.7939677e-09	179.78658	-0.03852604	-32.005436	3.244835	0.012247071	0.23062305	79.0	352.8985483646393
14	-77.89474	18.660103	-30.0	-100.0	253.26315	-23.167664	13.845948	12.038015	-41.955345	150000	-4.967054e-09	158.55588	-0.027421096	-22.245766	3.2280796	0.015058398	0.17911792	33.0	376.03996872901917
15	-76.94444	19.410685	-30.0	-100.0	268.0	-26.154995	13.056263	8.438864	-43.090107	160000	-2.483527e-09	152.04836	-0.037341308	-27.363394	3.218959	0.015006664	0.22182219	67.0	399.82494354248047
16	-74.44444	21.914537	-10.0	-100.0	271.69446	-24.001783	12.905019	8.220226	-43.836857	170000	-6.2088173e-10	136.44122	-0.03892268	-21.779882	3.2018776	0.013933496	0.21042104	79.0	425.59572529792786
17	-74.86487	20.083826	-40.0	-100.0	263.21622	-23.276604	13.132092	10.399715	-44.42731	180000	-1.5522043e-10	145.28636	-0.029429724	-25.224792	3.1746082	0.015008506	0.18721873	37.0	449.83013916015625
18	-72.5	22.032173	-10.0	-100.0	265.3611	-23.174522	12.836014	40.31223	-45.05436	190000	2.483527e-09	156.65332	-0.040231626	-28.432241	3.1571848	0.015041669	0.23422343	70.0	473.92250895500183
19	-73.05556	22.21354	-20.0	-100.0	259.3611	-23.034843	13.965076	19.230816	-46.004314	200000	-4.346172e-09	150.3572	-0.04296528	-30.171057	3.1502774	0.0145588145	0.2240224	79.0	497.39991664886475
20	-70.5	26.768036	32.0	-100.0	271.91666	-23.369669	13.677285	13.220476	-46.838844	210000	5.7431557e-09	136.1031	-0.03995808	-25.42054	3.1461442	0.013983347	0.21272127	79.0	521.3350207805634
21	-72.77778	21.423132	-20.0	-100.0	266.30554	-22.878643	14.22722	13.028357	-47.684456	220000	6.208817e-09	147.13123	-0.04272492	-36.893463	3.1098778	0.013955385	0.2679268	79.0	545.1906733512878
22	-72.94444	23.90019	4.0	-100.0	262.02777	-23.152489	14.805688	10.982735	-48.176125	230000	4.346172e-09	161.45125	-0.042719334	-39.80128	3.0815306	0.013355686	0.23162317	79.0	569.0737445354462
23	-64.31579	32.423275	56.0	-100.0	253.6842	-23.018337	14.696021	9.942871	-48.7776	240000	-4.1909516e-09	178.36195	-0.03647803	-38.746548	3.049922	0.01500836	0.19891989	50.0	592.7625334262848
24	-70.588234	23.879744	-30.0	-100.0	267.88235	-22.371607	15.033953	9.385498	-49.210693	250000	6.208817e-09	151.06181	-0.04400305	-41.51147	3.049119	0.013187253	0.22972298	79.0	617.3444027900696
25	-69.411766	24.36743	-20.0	-100.0	273.85294	-23.59915	14.714733	15.38279	-49.417416	260000	2.1109978e-08	142.16298	-0.019672872	-28.397064	3.0310962	0.015249383	0.18021803	15.0	639.5876162052155
26	-69.117645	23.685146	-10.0	-100.0	277.38235	-22.55275	13.580993	18.928179	-49.226192	270000	0.0	164.72998	-0.042140067	-41.468826	3.0196965	0.015029088	0.21542156	75.0	662.9305815696716
27	-62.484848	32.003902	38.0	-100.0	275.0606	-21.938778	13.954286	25.531822	-49.367874	280000	-1.0768417e-08	170.68596	-0.035141885	-45.018982	2.9943628	0.015077486	0.22942294	52.0	686.0132870674133
28	-64.85714	24.999592	-10.0	-100.0	277.02856	-19.304667	15.00492	34.880005	-49.372494	290000	-9.934108e-09	173.28343	-0.02912634	-32.4348	2.97837	0.015253612	0.19381939	31.0	710.302973985672
29	-57.0	40.473583	68.0	-100.0	265.1389	-21.94387	14.929303	11.150353	-49.45531	300000	1.8626451e-09	209.8796	-0.031536505	-40.89861	2.9715052	0.015126874	0.19771977	43.0	734.1607024669647
30	-60.64706	32.462543	78.0	-100.0	280.08823	-19.51761	14.326824	10.258516	-48.832863	310000	3.7252903e-09	192.4486	-0.032131076	-40.74294	2.9552052	0.015049085	0.21282129	32.0	756.7918074131012
31	-61.636364	27.406942	16.0	-100.0	293.33334	-20.21071	14.254179	18.618149	-49.159847	320000	-1.7384687e-08	128.99077	-0.043128505	-25.323929	2.9266212	0.014668063	0.23052305	79.0	784.4990990161896
32	-61.875	26.272312	-10.0	-100.0	295.78125	-19.54099	13.099203	21.137156	-46.734516	330000	-7.993852e-09	149.85625	-0.02697661	-28.286543	2.8878212	0.015144709	0.17611761	24.0	808.5181574821472
33	-60.727272	33.826	66.0	-100.0	285.0303	-19.852789	13.260443	14.057146	-47.697437	340000	-3.7252903e-09	171.55128	-0.034563307	-31.124651	2.8529263	0.015089688	0.19981998	40.0	833.515079498291
34	-58.484848	28.082262	-10.0	-100.0	288.36365	-19.372816	13.653809	24.240952	-48.328285	350000	4.967054e-09	144.03412	-0.033114664	-33.68848	2.8438127	0.01515199	0.17941792	41.0	856.6858954429626
35	-51.25	30.507172	14.0	-100.0	303.15625	-20.32791	13.762244	16.596277	-47.527637	360000	-2.483527e-09	153.24254	-0.028742224	-45.94488	2.8234408	0.015067384	0.20652066	26.0	881.6171321868896
36	-53.48387	34.315304	54.0	-100.0	303.41934	-16.14922	13.819327	20.526024	-45.866936	370000	4.967054e-09	167.32253	-0.038225453	-41.616673	2.7722445	0.01502161	0.21972197	50.0	905.4558844566345
37	-47.75	35.776215	50.0	-100.0	297.125	-16.935352	14.244397	18.621456	-45.309544	380000	-1.2417635e-09	206.14221	-0.03581188	-56.68511	2.7327492	0.015079369	0.19561957	38.0	928.3736665248871
38	-48.07143	36.899406	52.0	-100.0	332.39285	-16.959137	13.71861	36.586662	-46.191063	390000	2.483527e-09	188.13098	-0.039181706	-66.2616	2.7342432	0.015036135	0.2041204	59.0	952.6089239120483
39	-52.75862	25.850573	-10.0	-100.0	319.5862	-14.444714	12.666301	13.744287	-43.59837	400000	1.4280279e-08	167.69208	-0.026119119	-43.52447	2.6651812	0.0151728885	0.18321832	26.0	975.7747254371643
40	-52.074074	34.355362	38.0	-100.0	338.8889	-14.835016	12.736752	22.355825	-40.68082	410000	-3.7252903e-09	155.74068	-0.039734844	-34.425594	2.6601923	0.015009674	0.22622263	53.0	1000.9433166980743
41	-55.48148	29.547665	22.0	-100.0	349.03705	-13.307356	12.708439	18.173027	-44.64687	420000	1.4901161e-08	163.48634	-0.032275278	-53.173817	2.6527622	0.015023261	0.20942093	28.0	1023.9122018814087
42	-45.655174	37.420517	60.0	-100.0	336.44827	-15.090482	12.38613	19.478893	-40.75191	430000	1.1796753e-08	182.16083	-0.04180379	-38.183178	2.6255414	0.015025456	0.21552156	75.0	1048.8070907592773
43	-44.096	37.76259	38.0	-100.0	369.36	-13.852757	11.796676	13.536699	-38.486893	440000	1.2417634e-08	157.21423	-0.04646304	-35.183857	2.58026	0.01333836	0.24722473	79.0	1072.6396172046661
44	-36.076923	39.712353	76.0	-90.0	356.6154	-11.906432	12.046105	20.025211	-36.946533	450000	-7.450581e-09	158.67986	-0.025827698	-40.13988	2.5346603	0.015285179	0.1530153	23.0	1096.436845779419
45	-42.53846	38.444996	66.0	-100.0	370.3846	-10.149647	13.393465	19.623566	-41.221035	460000	6.2088173e-10	177.54475	-0.045789856	-49.81618	2.5118337	0.014277167	0.26982698	79.0	1121.6545374393463
46	-45.583332	37.336216	38.0	-100.0	378.54166	-10.526679	11.188256	13.25268	-42.73711	470000	-7.450581e-09	168.77791	-0.03274054	-47.979748	2.5162623	0.015063167	0.19201921	29.0	1144.1380472183228
47	-42.72	35.003452	62.0	-90.0	385.12	-12.208115	13.415312	20.089249	-41.991165	480000	-3.1044085e-09	121.6332	-0.043761462	-30.710594	2.4850864	0.013734347	0.23922391	79.0	1169.3133103847504
48	-37.848	43.587643	54.0	-100.0	375.76	-10.665602	12.462932	18.789541	-37.688236	490000	-1.2417634e-08	197.7074	-0.030137807	-52.51589	2.453355	0.015015167	0.20302029	25.0	1192.6563482284546
49	-37.925926	43.13109	70.0	-100.0	356.77777	-9.559785	11.757213	18.867638	-41.855705	500000	1.5677264e-08	231.98871	-0.03766246	-64.00503	2.406989	0.015114565	0.21642165	63.0	1217.9771144390106
50	-37.36	38.307053	42.0	-100.0	381.04	-11.321111	13.978418	14.28753	-44.718258	510000	-1.5522043e-09	203.08101	-0.04375125	-52.000565	2.3868768	0.015003932	0.25412542	76.0	1242.700442790985
51	-31.333334	44.202816	76.0	-100.0	398.125	-11.025537	12.671072	19.295826	-47.247528	520000	9.934108e-09	168.57118	-0.024080181	-52.90511	2.3709366	0.015157298	0.19401939	17.0	1266.3830728530884
52	-33.391304	43.600697	68.0	-80.0	400.73914	-8.126877	11.737417	16.36788	-46.993675	530000	-4.967054e-09	145.70966	-0.022217734	-36.301968	2.3503163	0.015096364	0.14351435	18.0	1287.9553184509277
53	-37.04	45.226967	56.0	-90.0	385.52	-8.770702	12.1890955	16.265985	-39.41819	540000	-9.934108e-09	148.9638	-0.029507658	-44.22909	2.3342273	0.015156602	0.17971797	30.0	1311.4532759189606
54	-27.5	42.34875	46.0	-90.0	392.125	-10.157919	12.095111	22.393196	-43.049107	550000	8.071463e-09	178.43742	-0.021698492	-48.3632	2.279336	0.015150127	0.15011501	17.0	1335.4747111797333
55	-28.727272	41.387505	54.0	-80.0	427.72726	-8.0641	12.372828	21.764957	-42.25892	560000	-1.5522042e-08	150.2346	-0.023855584	-42.629303	2.317652	0.015035555	0.16031604	20.0	1360.000730752945
56	-37.92	41.44772	52.0	-100.0	389.92	-7.540327	11.113947	16.146832	-38.188107	570000	9.313226e-09	156.4883	-0.038405176	-46.029858	2.3077686	0.015176038	0.22482248	62.0	1385.7702803611755
57	-27.913044	49.689396	68.0	-100.0	407.78262	-10.42147	12.558164	19.094456	-40.80553	580000	-4.967054e-09	203.6065	-0.031325925	-63.810303	2.2751625	0.015230357	0.19601959	32.0	1409.4085087776184
58	-34.086956	44.28555	64.0	-90.0	412.43478	-7.560317	11.059453	20.525888	-34.45879	590000	-6.208817e-09	160.33154	-0.032984357	-45.204636	2.3041344	0.015067396	0.20052004	37.0	1433.736095905304
59	-32.909092	47.839607	80.0	-100.0	415.4091	-7.918095	11.127061	19.00511	-38.16631	600000	-4.967054e-09	164.85533	-0.0178906	-39.340916	2.266306	0.015178456	0.160016	12.0	1457.5118207931519
60	-24.363636	40.52221	50.0	-80.0	432.63635	-7.7254176	11.335752	16.543179	-38.805164	610000	8.071463e-09	182.10559	-0.028532505	-48.539204	2.1582854	0.015029927	0.20202021	33.0	1482.1492161750793
61	-31.619047	44.89403	56.0	-90.0	446.0476	-6.8962326	12.382204	27.32701	-43.149464	620000	-8.692344e-09	163.62077	-0.02478441	-57.987244	2.1686857	0.015130334	0.1690169	19.0	1506.8029112815857
62	-31.181818	38.71884	48.0	-80.0	436.81818	-7.9698453	11.128526	29.196012	-42.584297	630000	3.7252903e-09	144.04903	-0.021698074	-38.381065	2.1595318	0.015212323	0.1660166	19.0	1531.865282535553
