Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	91.21112	6.619882	100.0	74.0	179.01852	28.438776	13.082417	58.9991	-12.059826	10000	4.718701e-08	36.139713	-0.012303281	-6.6794906	0.49934426	0.015971616	0.09130913	11.0	32.91544985771179
1	89.600006	9.094038	100.0	45.4	190.36539	27.852894	13.925366	59.914726	-23.687637	20000	9.313226e-09	46.708664	-0.011852884	-12.999466	0.49158612	0.015092392	0.09250925	14.0	61.139713525772095
2	91.31923	6.335767	100.0	72.0	186.15384	27.471758	13.682197	57.33115	-2.3281288	30000	-2.0489097e-08	41.186535	-0.014270847	-13.134067	0.49756208	0.015010513	0.101210125	22.0	89.91828036308289
3	89.75687	9.109729	100.0	52.6	193.39215	27.362127	14.221491	61.27196	-15.274144	40000	1.7384687e-08	41.53275	-0.011450581	-9.497927	0.47503364	0.0153919235	0.10311031	13.0	119.03080892562866
4	91.49056	5.711764	100.0	78.4	182.56604	28.191925	12.867668	57.932407	-4.325048	50000	-5.9371814e-09	34.340668	-0.012471146	-9.371205	0.4893806	0.015005949	0.096909694	18.0	148.0031807422638
5	91.55636	5.0110703	100.0	82.0	176.58182	28.663548	13.898614	60.224	-3.994035	60000	4.0978193e-08	35.903732	-0.015932368	-6.4662457	0.48626533	0.01529372	0.11121112	34.0	179.64651131629944
6	91.067924	9.861451	100.0	39.4	183.66037	28.604652	14.080968	60.805843	-19.05	70000	-6.208817e-09	43.463684	-0.011327925	-7.960346	0.49794945	0.015341205	0.10281027	13.0	208.2840678691864
7	90.10566	7.830333	100.0	66.0	183.92453	28.308722	14.085086	58.677402	-8.90259	80000	2.0799538e-08	47.33431	-0.010758903	-11.011466	0.51934767	0.015057981	0.09370938	12.0	237.85064578056335
8	91.56226	6.7352138	100.0	63.4	182.71698	28.155476	13.64226	59.799736	-2.6223576	90000	-2.3593506e-08	40.471134	-0.009280059	-8.251224	0.50664216	0.0150158955	0.082008205	9.0	265.4998755455017
9	89.84615	7.4155364	100.0	72.0	184.73077	28.74995	13.871672	60.771652	-2.540456	100000	-1.5522042e-08	42.99551	-0.012119905	-8.030411	0.49536678	0.015108466	0.09250925	16.0	295.2682373523712
10	91.688896	5.8730607	100.0	76.0	181.87038	27.659172	13.550706	59.227444	-10.049845	110000	4.967054e-09	33.51364	-0.019134177	-6.401096	0.49667752	0.01510637	0.11531153	63.0	326.2100439071655
11	90.10188	7.3069234	100.0	72.0	185.54716	28.309103	13.627124	60.524975	-8.726211	120000	7.450581e-09	32.75362	-0.0127962725	-4.6692595	0.5095492	0.01562574	0.09090909	17.0	355.4236469268799
12	90.07925	6.706048	100.0	70.0	186.07547	27.834919	13.3043995	58.53031	-13.116985	130000	4.967054e-09	38.58168	-0.010775133	-9.223807	0.5228648	0.015514713	0.100410044	14.0	381.90188479423523
13	90.830185	10.464128	100.0	34.0	182.5849	27.255583	14.313185	60.571404	-18.329754	140000	1.800557e-08	50.836903	-0.008729902	-14.910984	0.5245814	0.015039698	0.07590759	8.0	411.6921601295471
14	91.083015	6.771799	100.0	67.0	181.5849	28.798197	13.692218	58.604683	-6.2344847	150000	1.7384687e-08	36.16354	-0.008958246	-9.380987	0.5162825	0.0153373005	0.09480948	10.0	439.8171398639679
15	86.99607	18.071253	100.0	-20.0	191.80392	27.079973	15.218536	59.15682	-36.068474	160000	1.4901161e-08	63.20877	-0.010188445	-19.205542	0.51389354	0.015442555	0.103710376	9.0	468.4343795776367
16	90.464005	9.588447	100.0	37.6	190.36	26.909098	13.843957	55.913555	-23.787373	170000	-2.2351742e-08	39.573566	-0.018732242	-9.654614	0.4949529	0.015233263	0.10961097	33.0	498.9445285797119
17	90.45098	7.977207	100.0	64.0	185.92157	27.978243	13.423719	60.547062	-18.070724	180000	-1.7384687e-08	43.15671	-0.011585328	-7.6929793	0.5017099	0.015312287	0.08630863	15.0	527.249936580658
18	91.69057	6.2067	100.0	79.6	182.54716	27.716671	13.699683	59.06741	-1.5137879	190000	2.6654259e-09	36.991425	-0.009291346	-7.591698	0.50518775	0.015799694	0.092409246	9.0	556.3850893974304
19	90.19231	6.830358	100.0	76.0	184.0577	28.837385	13.556136	60.245655	-6.998287	200000	-2.4835268e-08	38.6114	-0.007238828	-8.466341	0.50757	0.015447557	0.08440844	6.0	583.8072001934052
20	88.5098	9.816777	100.0	56.0	186.41176	27.876856	13.532832	58.54418	-8.766503	210000	1.7074248e-09	48.13199	-0.011145472	-9.236249	0.5094959	0.015387021	0.10291029	15.0	612.8910620212555
21	89.78076	9.12623	100.0	50.8	187.51923	26.490234	14.023693	60.036343	-33.559	220000	-3.8494665e-08	42.764267	-0.012020145	-11.113327	0.5210776	0.01642236	0.103910394	10.0	643.7680261135101
22	89.43461	7.532261	100.0	74.8	188.90384	27.176872	13.55131	58.459793	-23.392645	230000	-3.7252903e-09	36.36816	-0.013420536	-7.565315	0.4987949	0.015344072	0.10121012	14.0	672.0936052799225
23	89.18868	8.69816	100.0	70.0	183.43396	27.257166	13.2816105	59.46444	-14.615964	240000	0.0	47.997803	-0.012228873	-10.187848	0.5182485	0.015284932	0.09660966	13.0	700.9372527599335
24	88.02745	14.073087	100.0	8.2	191.2549	26.389086	14.70333	58.33532	-19.315863	250000	1.2417635e-09	53.819736	-0.012087229	-16.038864	0.52677435	0.016252726	0.1020102	10.0	730.4246301651001
25	86.62916	13.500802	100.0	23.2	199.60417	25.706837	14.76686	56.143	-25.98097	260000	1.5211603e-08	59.206165	-0.015527077	-17.20357	0.515228	0.015225862	0.08770877	20.0	759.0610661506653
26	91.114815	10.4642315	100.0	30.4	180.33333	26.686422	13.806813	55.316612	-23.987648	270000	-2.483527e-09	42.00949	-0.014369998	-11.701575	0.5269281	0.015485548	0.087408744	20.0	787.7992961406708
27	90.40755	6.4760766	100.0	76.0	183.37737	28.106813	13.969966	58.08609	-10.805582	280000	2.7318796e-08	43.920216	-0.0114445165	-10.959904	0.5151336	0.015341704	0.08860886	13.0	818.0409154891968
28	90.01154	10.32513	100.0	30.0	186.86539	28.07836	13.204684	58.944744	-10.82068	290000	3.1044085e-09	55.407635	-0.015181663	-16.114166	0.53153104	0.015487728	0.11021102	18.0	845.5836417675018
29	92.350945	5.5241365	100.0	82.0	182.45284	27.698717	13.97186	59.905678	-16.454962	300000	-1.800557e-08	37.268967	-0.013730258	-8.096042	0.5251603	0.015308847	0.09380937	23.0	875.2874717712402
30	89.02745	15.451785	100.0	-10.0	188.66667	27.993868	14.555784	61.70329	-28.640572	310000	-1.4901161e-08	53.719616	-0.013009925	-19.141088	0.509686	0.015928911	0.09730973	13.0	904.7103374004364
31	90.992455	6.620262	100.0	74.0	185.13208	27.641077	14.004934	61.379345	-22.801256	320000	-1.2417635e-09	36.007465	-0.009313635	-10.380303	0.4990681	0.01540396	0.07290729	11.0	933.3821902275085
32	90.01961	8.25175	100.0	65.8	188.17647	27.552332	13.948427	60.823357	-15.020471	330000	2.2351742e-08	41.04025	-0.009263326	-8.311969	0.502938	0.015211244	0.084708475	10.0	961.2723598480225
