Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-70.25641	20.189762	-20.0	-100.0	243.4359	-0.13334197	0.21023461	0.4645506	-0.44308582	10000	-1.2417634e-08	1095.4849	-0.014784134	-241.258	3.428315	0.0150530115	0.20372038	49.0	33.078261375427246
1	-57.725	36.753906	100.0	-100.0	241.275	-6.590864	4.1639047	8.538305	-9.184191	20000	-2.9491882e-09	846.1595	-0.015280853	-290.92398	3.407924	0.015161372	0.24602461	36.0	60.4302933216095
2	-62.564102	20.843489	-20.0	-100.0	242.92308	-11.921234	3.9871075	10.149165	-15.068102	30000	6.0535967e-09	465.27646	-0.014720862	-120.14633	3.4068525	0.015118261	0.21752174	35.0	88.79239225387573
3	-64.61539	20.981817	-20.0	-100.0	245.8718	-16.258074	6.4996076	10.631127	-20.4351	40000	3.4148495e-09	360.26953	-0.01824315	-60.30868	3.372408	0.014651902	0.2241224	79.0	120.40938472747803
4	-61.025642	23.071224	-20.0	-100.0	247.71794	-18.986576	8.148913	13.125754	-24.383942	50000	1.21071935e-08	315.80518	-0.014411482	-41.597584	3.3381026	0.015040248	0.13941394	37.0	151.0795238018036
5	-51.333332	28.372372	58.0	-100.0	249.17949	-19.237457	10.179861	1.0493035	-27.51908	60000	1.2417634e-08	271.74423	-0.020673579	-10.577809	3.3157928	0.013943936	0.15441544	79.0	181.09299778938293
6	-56.974358	36.059418	73.0	-100.0	248.53847	-19.392687	11.544395	3.3267827	-29.060936	70000	-2.483527e-09	289.69058	-0.02016778	-10.769623	3.319053	0.0125355	0.13521354	79.0	211.4297387599945
7	-46.23077	27.721567	58.0	-100.0	252.97437	-20.785654	10.767697	5.085405	-30.371052	80000	-8.692344e-09	272.3429	-0.020176724	-24.79899	3.2832098	0.013347309	0.14581458	79.0	249.09949016571045
8	-43.72973	41.8528	100.0	-100.0	255.72974	-18.84676	12.887386	5.0425406	-30.870222	90000	-9.934108e-09	278.6072	-0.020340577	-5.7832236	3.2601414	0.014605745	0.14191419	79.0	280.3257019519806
9	-36.394737	39.93649	100.0	-100.0	255.0	-18.108902	12.389765	9.420756	-30.9108	100000	6.829699e-09	296.3478	-0.018751822	-15.91687	3.2236528	0.015033498	0.15091509	48.0	311.0785458087921
10	-21.05	54.814205	100.0	-100.0	240.9	-15.240377	13.121392	8.1341915	-31.082829	110000	0.0	401.68692	-0.022763327	-20.923483	3.1854446	0.013816386	0.14811482	79.0	343.32471466064453
11	-19.05	42.74632	96.0	-80.0	243.425	-12.283231	14.959277	13.7519	-30.934233	120000	6.2088173e-10	328.52914	-0.0198945	-8.481029	3.1705542	0.012376008	0.13381338	79.0	371.938040971756
12	9.16279	50.031586	100.0	-80.0	223.51163	-11.89621	15.259908	14.578296	-30.788145	130000	1.4901161e-08	472.20822	-0.02327206	-73.56906	3.1387951	0.0140712345	0.16411641	79.0	402.83025193214417
13	-7.8536587	44.901817	100.0	-80.0	242.02438	-5.3248987	16.013454	20.97144	-29.713453	140000	-5.5879354e-09	354.03458	-0.020743787	-36.864445	3.09947	0.010545087	0.14831483	79.0	432.9829227924347
14	24.244444	56.311096	100.0	-60.0	214.95555	-7.636046	15.41288	19.077822	-29.544449	150000	-1.8626451e-08	526.9565	-0.023342371	-78.14318	3.064081	0.012858708	0.15741573	79.0	464.92271876335144
15	21.0	50.4561	100.0	-60.0	215.52272	-1.4796013	17.878883	22.407864	-29.207104	160000	-2.483527e-09	427.60074	-0.022276625	-9.721211	3.018098	0.011504347	0.1660166	79.0	494.1367943286896
16	22.454546	51.96303	100.0	-80.0	223.59091	-1.5976363	16.84873	21.933823	-28.512627	170000	-1.4901161e-08	402.44962	-0.023194263	-10.528026	2.9743245	0.012495247	0.15261526	79.0	520.5417139530182
17	36.938774	55.47252	100.0	-60.0	198.53061	1.236557	16.073294	22.315407	-26.40786	180000	1.4901161e-08	483.56323	-0.020839477	-22.217794	2.9275157	0.0141364485	0.13161315	79.0	550.4517538547516
18	17.34091	52.38752	100.0	-60.0	222.02272	0.4390321	17.799192	24.35583	-26.935055	190000	4.967054e-09	358.0306	-0.023676358	-14.053203	2.8890293	0.01029065	0.1690169	79.0	578.423465013504
19	42.369564	47.185276	100.0	-60.0	207.47826	-0.019673202	16.682995	24.018778	-26.121157	200000	1.2417634e-08	415.65683	-0.02009155	-56.96872	2.8009694	0.0061994973	0.13871388	79.0	607.9186134338379
20	45.54	52.652145	100.0	-80.0	195.18	7.087629	14.985727	25.223524	-22.711935	210000	1.9247333e-08	422.01266	-0.023746917	-22.18461	2.7439764	0.01475582	0.17211722	79.0	637.9684596061707
21	54.208332	37.775078	100.0	-60.0	202.29167	7.6291018	16.975986	28.014801	-23.543495	220000	-1.4901161e-08	358.6382	-0.020363485	-51.053272	2.6796973	0.01144039	0.12951295	79.0	665.2460987567902
22	59.78846	46.919464	100.0	-80.0	186.57692	12.81322	13.859377	29.51515	-13.808689	230000	-1.4901161e-08	383.55386	-0.020125687	-23.256226	2.6580126	0.01166841	0.1358136	79.0	693.7850856781006
23	59.0625	43.023445	100.0	-40.0	201.14583	13.449129	15.971497	33.16623	-18.433891	240000	-1.0554989e-08	353.93515	-0.018814843	-10.076732	2.5410233	0.009915994	0.12011201	79.0	722.9370620250702
24	77.118645	30.008522	100.0	-40.0	166.42372	16.946022	15.802633	34.384506	-17.167004	250000	7.450581e-09	304.5064	-0.019413885	-49.01874	2.4988492	0.009496155	0.1351135	79.0	748.2865746021271
25	75.0	28.58261	100.0	-20.0	166.75862	22.243933	16.146767	39.487114	-15.445595	260000	4.967054e-09	287.8669	-0.019877465	-12.339233	2.4567702	0.008564768	0.13771378	79.0	772.6446475982666
26	76.155174	35.629707	100.0	-60.0	166.25862	22.565247	15.263947	40.870636	-11.892658	270000	2.522332e-09	306.74084	-0.019509392	-24.563599	2.3915894	0.012357852	0.13261326	79.0	801.7946217060089
27	73.87037	29.901102	100.0	-40.0	179.35185	21.67607	17.030783	42.461052	-20.6477	280000	1.4901161e-08	261.9252	-0.019517126	-15.666423	2.3386755	0.009907283	0.13311331	79.0	831.6709420681
28	83.03333	20.851831	100.0	19.0	161.83333	22.737968	14.55147	42.668274	-13.535147	290000	0.0	234.45665	-0.01903309	-30.006882	2.2492936	0.007822092	0.12291229	79.0	859.7318708896637
29	83.25862	17.819555	100.0	24.0	170.2931	26.220615	14.70188	44.52229	-8.057692	300000	8.692344e-09	190.79488	-0.017164756	-15.577718	2.1597607	0.009540687	0.13241325	79.0	885.4902007579803
30	81.86441	23.950838	100.0	-20.0	163.8983	26.908686	13.022829	44.965473	-8.289525	310000	-1.9868216e-08	210.10677	-0.01843782	-24.787561	2.163259	0.0106334975	0.13661367	79.0	912.2723927497864
31	89.521736	16.523685	100.0	6.0	140.08696	29.276176	15.114888	46.180645	-11.037077	320000	2.7318796e-08	187.14284	-0.018251685	-18.559393	2.1177557	0.007628616	0.14111412	79.0	940.0854671001434
32	89.159424	15.437224	100.0	13.0	142.30435	31.921125	15.428691	49.04942	-12.882522	330000	1.2417634e-08	167.99153	-0.015320477	-12.926819	2.1045496	0.009039627	0.12111211	79.0	968.4190599918365
33	92.47298	13.247359	100.0	37.0	131.56757	32.983154	14.436009	51.010628	-5.111206	340000	4.967054e-09	159.72687	-0.014756427	-14.686732	2.05292	0.008899371	0.11561156	79.0	998.3299255371094
34	91.287674	15.806604	100.0	10.0	134.76712	34.641327	15.714062	53.701244	-4.6116714	350000	-4.346172e-09	158.8079	-0.015650101	-10.674014	2.0003684	0.008873044	0.10561056	79.0	1022.2947564125061
35	92.15493	12.882621	100.0	29.0	138.42253	33.627613	17.210344	55.364677	-11.308894	360000	-2.8715779e-09	156.59415	-0.018919254	-8.239909	1.9822422	0.009449751	0.14521451	79.0	1047.0046677589417
36	95.5125	8.356126	100.0	57.0	120.925	36.51855	14.961506	55.650375	-8.032523	370000	8.071463e-09	125.07717	-0.014896166	-10.884735	1.949457	0.010396409	0.119611956	79.0	1071.777143239975
37	94.24691	11.303371	100.0	41.0	121.666664	38.709713	16.107191	58.117218	-15.456737	380000	6.208817e-09	130.03194	-0.015529212	-7.9797974	1.9371203	0.006958701	0.106610656	79.0	1101.9105234146118
38	92.9589	11.558593	100.0	39.0	130.32877	35.6142	18.552181	59.325733	-18.193981	390000	7.450581e-09	166.49434	-0.017408667	-11.468053	1.8970013	0.008248783	0.11691169	79.0	1128.9709355831146
39	97.17857	6.782612	100.0	55.0	116.7381	37.997578	16.416613	58.533184	-7.655881	400000	-9.934108e-09	109.102715	-0.015059933	-11.712567	1.8878177	0.004812608	0.09980998	79.0	1160.7039692401886
40	96.26506	9.128381	100.0	32.0	119.36144	38.828587	17.54394	61.154827	-1.710458	410000	-7.450581e-09	122.816246	-0.015510512	-9.119687	1.841044	0.008002724	0.10751075	79.0	1187.1685073375702
41	96.809525	5.4564867	100.0	79.0	116.11905	40.623703	16.59776	61.655003	0.12135416	420000	2.7939677e-09	101.17856	-0.013406791	-5.4132257	1.8305044	0.005439582	0.09990999	79.0	1211.717379808426
42	95.268295	8.11059	100.0	63.0	120.65854	40.45818	16.778637	62.38758	-10.093315	430000	-1.4901161e-08	104.3945	-0.01581425	-7.986425	1.8051491	0.009041858	0.124812484	79.0	1238.2241306304932
43	97.94253	4.5545382	100.0	72.0	111.64368	40.53317	15.47938	61.821793	-1.028028	440000	-4.967054e-09	96.79629	-0.013742047	-11.302249	1.799387	0.00763638	0.0979098	79.0	1264.4235920906067
44	97.87778	4.5211306	100.0	72.0	108.7	43.803635	15.15629	63.76069	9.656935	450000	-1.9868216e-08	80.07835	-0.012288626	-5.4648666	1.7384492	0.008317565	0.088108815	79.0	1290.9265613555908
45	98.420456	5.1184196	100.0	67.0	110.15909	42.65717	16.37817	64.58924	0.14263558	460000	-6.208817e-09	83.8165	-0.014912173	-4.660891	1.7270327	0.010844889	0.11171117	79.0	1320.4768102169037
46	98.37079	4.5329804	100.0	72.0	110.19101	42.56804	17.443125	65.64492	-7.954794	470000	1.5522042e-08	91.80475	-0.01312659	-4.55485	1.6992906	0.004986728	0.09340934	79.0	1348.2810742855072
