Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-90.41667	7.252874	-66.666664	-100.0	291.46875	0.4370303	0.21452911	0.92506695	0.0059671104	10000	7.124618e-08	834.2121	-0.023409152	-348.37015	3.4322536	0.015010338	0.19841985	54.0	25.27803945541382
1	-88.0808	10.731818	-46.666668	-100.0	289.9091	-8.144592	0.3533884	-5.4924383	-8.316252	20000	-1.7384687e-08	450.72058	-0.026792519	-123.12545	3.4207075	0.013947134	0.18741874	79.0	50.646276235580444
2	-86.88173	9.6511	-53.333332	-100.0	301.3871	-12.843714	0.723899	-8.4822035	-13.088118	30000	5.7431557e-09	315.9671	-0.024660826	-64.478935	3.401004	0.015016481	0.17111711	45.0	75.69643974304199
3	-89.03226	6.677065	-73.333336	-100.0	308.32257	-15.378567	2.5785825	-2.6039724	-16.647688	40000	-1.9247333e-08	239.45251	-0.024637826	-36.390976	3.3778267	0.01504382	0.20022003	69.0	101.31098294258118
4	-89.16667	11.1492405	-46.666668	-100.0	291.40625	-16.92987	3.9760454	-1.9308032	-19.467651	50000	1.4901161e-08	240.5974	-0.023620421	-51.378956	3.3607109	0.015061409	0.2219222	47.0	125.9470579624176
5	-85.80645	9.2348	-66.666664	-100.0	301.5484	-18.338747	4.980264	1.2138883	-22.488977	60000	5.5879354e-09	151.447	-0.021282524	-25.6173	3.340751	0.015219942	0.18131812	32.0	148.78553009033203
6	-87.84314	9.070616	-66.666664	-100.0	284.14706	-19.314922	6.4511223	3.7272959	-24.957268	70000	-6.6744783e-09	183.3972	-0.020956568	-21.49549	3.331639	0.015037964	0.14711471	41.0	173.10993909835815
7	-85.33334	10.804663	-53.333332	-100.0	315.26666	-20.374886	7.0968328	0.649179	-27.305714	80000	1.2417635e-09	143.38234	-0.022974372	-14.146029	3.3145428	0.0136137875	0.14881487	79.0	199.9064497947693
8	-88.75	7.716775	-73.333336	-100.0	298.78125	-19.553627	7.944665	5.001739	-28.868198	90000	1.7384687e-08	144.8792	-0.025614167	-17.84567	3.2962415	0.012753398	0.15551555	79.0	225.27284002304077
9	-82.61904	11.316415	-53.333332	-100.0	346.92856	-19.009558	9.356338	6.8197074	-30.544697	100000	8.692344e-09	103.74729	-0.025038889	-13.015052	3.272189	0.015113358	0.17741776	44.0	249.65527963638306
10	-82.9885	11.558441	-46.666668	-100.0	326.7586	-19.906496	8.912238	7.358019	-31.11067	110000	-9.934108e-09	125.513084	-0.02901865	-14.230815	3.2592518	0.015017562	0.17291729	78.0	272.55961298942566
11	-83.57143	10.908298	-66.666664	-100.0	335.10715	-18.818316	9.382086	6.3032885	-32.07575	120000	1.2417634e-08	107.71988	-0.027811864	-14.303754	3.244427	0.015007198	0.1670167	66.0	297.6421537399292
12	-80.0	12.624856	-53.333332	-100.0	336.51724	-19.878752	8.16425	-1.2166599	-32.475334	130000	-1.1175871e-08	108.5693	-0.02738074	-8.269836	3.2277753	0.0107805515	0.17441745	79.0	322.53293228149414
13	-79.7619	13.151395	-46.666668	-100.0	345.39285	-18.48597	9.68734	11.631213	-32.809944	140000	7.450581e-09	114.389656	-0.026935533	-8.741765	3.2071915	0.014147416	0.18031804	79.0	347.8511199951172
14	-75.89744	13.343191	-53.333332	-100.0	358.76923	-18.21379	9.291299	6.93457	-33.208096	150000	-1.4901161e-08	143.41945	-0.027817236	-9.460716	3.1827676	0.015056811	0.15921593	73.0	372.7265655994415
15	-68.26666	14.88086	-40.0	-100.0	374.56	-17.120825	8.675101	4.979659	-33.2923	160000	3.7252903e-09	124.30552	-0.029014299	-17.417223	3.1730258	0.014645961	0.16461647	79.0	397.92609333992004
16	-77.53086	10.9089985	-60.0	-100.0	348.81482	-15.747975	8.094741	9.9607525	-30.012707	170000	-1.4901161e-08	144.89818	-0.030767845	-32.207584	3.1509113	0.012577303	0.17281727	79.0	422.26200819015503
17	-72.22222	12.717249	-33.333332	-93.333336	393.04166	-17.043938	10.113354	10.053937	-33.251587	180000	-1.1175871e-08	163.82803	-0.02601632	-41.319412	3.1454318	0.015067306	0.1690169	36.0	448.2895369529724
18	-72.00001	14.727147	-46.666668	-100.0	383.44	-15.747855	7.467482	10.442089	-30.051723	190000	1.1175871e-08	143.39978	-0.033074927	-15.118136	3.1089342	0.011600652	0.18721871	79.0	473.8263545036316
19	-71.11111	11.493423	-53.333332	-93.333336	409.25	-15.909209	7.7244425	16.01971	-30.657055	200000	-7.450581e-09	120.72904	-0.03320132	-17.92938	3.086712	0.014795355	0.18161817	79.0	499.56501722335815
20	-70.27778	14.007825	-40.0	-93.333336	396.5	-15.325429	7.3584156	6.9994636	-30.887554	210000	-1.2417634e-08	132.06354	-0.0345526	-11.805102	3.0748873	0.012088458	0.16591658	79.0	525.9522924423218
21	-65.07936	16.702154	-26.666666	-93.333336	455.66666	-15.480377	7.696851	4.8564854	-33.00493	220000	-2.2351742e-08	155.31099	-0.03540622	-31.437843	3.0645208	0.014802414	0.19781977	79.0	550.4259696006775
22	-68.78787	10.519124	-53.333332	-86.666664	440.63635	-13.829959	8.063931	11.189281	-33.20775	230000	1.9247333e-08	139.44945	-0.03713445	-18.097609	3.0666168	0.015015987	0.19491948	76.0	575.3206770420074
23	-64.7619	13.823201	-33.333332	-93.333336	447.7619	-15.133925	7.692754	9.225693	-33.138145	240000	7.1401396e-09	107.03269	-0.033914108	-17.158278	3.0434935	0.0100527685	0.18051805	79.0	600.2476468086243
24	-59.333332	14.126413	-40.0	-86.666664	459.0	-13.169712	7.648023	11.132385	-33.78791	250000	3.7252903e-09	127.73669	-0.026791567	-17.34727	3.0226727	0.015324536	0.16231623	32.0	624.1919510364532
25	-55.666668	15.095989	-26.666666	-86.666664	458.6	-12.35985	8.367769	8.484496	-33.670387	260000	-8.692344e-09	125.25385	-0.037632152	-12.076098	2.9986649	0.014840416	0.21552156	79.0	648.802494764328
26	-59.666668	12.556539	-40.0	-86.666664	464.25	-11.889349	8.41172	16.138748	-33.849155	270000	7.450581e-09	145.41989	-0.027289307	-18.538664	2.9765253	0.015090554	0.17511751	29.0	672.9325928688049
27	-59.25926	11.523222	-33.333332	-80.0	495.0	-12.876735	9.780869	10.433439	-34.28163	280000	0.0	92.66635	-0.03813592	-17.8768	2.9756162	0.014303097	0.21652167	79.0	697.8473618030548
28	-62.22222	10.886621	-40.0	-80.0	501.3889	-11.932466	10.302145	12.635628	-34.566746	290000	1.0554989e-08	89.77825	-0.03337581	-11.374629	2.9565208	0.015012727	0.22202219	47.0	720.6233644485474
29	-51.92982	16.269506	-20.0	-86.666664	487.5263	-11.56565	9.9803295	11.911316	-34.87545	300000	-1.1175871e-08	114.89451	-0.039481368	-10.63458	2.9470341	0.014831106	0.24552457	79.0	747.3668320178986
30	-60.0	14.509525	-40.0	-93.333336	485.3158	-10.507604	10.932489	15.820359	-34.991005	310000	-1.2417634e-08	118.593346	-0.0373453	-16.986916	2.9418194	0.014372994	0.20422043	79.0	772.4063680171967
