Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	93.770004	5.2831583	100.0	74.8	162.7	31.69317	14.687689	63.603924	-15.092268	10000	8.071463e-09	23.87523	0.0021872467	-4.167902	0.34364435	0.01684961	0.07180718	1.0	31.57270908355713
1	93.09	7.121837	100.0	58.0	162.96666	31.46946	15.071236	60.556038	-5.6935196	20000	-3.290673e-08	25.070435	-0.008329105	-5.4253373	0.3424699	0.015233378	0.094209425	10.0	59.16759133338928
2	91.38573	7.1009912	100.0	70.0	173.05357	30.175484	15.561926	63.965584	-3.2676444	30000	-1.3969839e-08	28.566278	-0.0076332293	-5.4398	0.34636816	0.015617207	0.07190719	14.0	88.0559811592102
3	92.512276	7.3569655	100.0	65.2	170.57895	29.15399	15.569279	63.905434	-37.78703	40000	-8.692344e-09	28.264402	-0.0069436617	-7.568937	0.34518528	0.0154237235	0.08530853	9.0	117.95802330970764
4	91.89152	6.9383063	100.0	74.8	165.71187	30.794844	15.017934	62.126556	-4.2532244	50000	-9.934108e-09	23.54082	-0.0073352116	-5.4152436	0.351673	0.015775995	0.05430543	10.0	145.8778166770935
5	92.50508	6.6779027	100.0	76.6	166.22034	30.188179	15.425248	63.718803	-14.056278	60000	1.2417634e-08	26.623678	-0.005774293	-5.6072564	0.35115445	0.015365445	0.07240724	6.0	176.0206377506256
6	93.41017	5.910224	100.0	72.0	165.91525	31.089773	14.87638	61.7238	-3.8413687	70000	2.6077032e-08	28.075644	-0.006422185	-4.037897	0.35173807	0.015624422	0.08420842	7.0	204.6322295665741
7	93.131035	5.9028397	100.0	77.2	169.56897	30.689335	14.994951	63.479275	-0.07044983	80000	3.5700698e-09	25.90274	-0.0069072484	-4.2807355	0.34946486	0.015717933	0.08860886	9.0	234.95616054534912
8	94.0305	4.8483176	100.0	82.0	164.79662	30.86845	14.888292	62.97221	-15.6237	90000	-2.4835268e-08	25.229357	-0.0077689923	-3.6745892	0.34255493	0.015097457	0.07570757	12.0	263.44890666007996
9	92.886215	6.301517	100.0	72.4	169.7069	30.93956	14.7033825	63.470196	-7.56599	100000	-1.7384687e-08	32.293823	-0.008969147	-5.9101415	0.34177375	0.015723001	0.08070807	14.0	295.9667749404907
10	93.38276	5.3579826	100.0	80.0	167.77586	30.636961	14.982038	61.86747	0.5336534	110000	-4.967054e-09	24.046188	-0.007372963	-3.9834163	0.34092727	0.015282149	0.06880689	7.0	322.9077157974243
11	93.66441	4.8338413	100.0	82.0	166.64407	31.05356	15.013939	62.811703	-0.287117	120000	7.450581e-09	24.477127	-0.005298205	-3.75041	0.34102145	0.015244718	0.059705973	10.0	351.7632532119751
12	94.09508	4.3325086	100.0	81.4	160.37704	31.785664	14.820688	63.29333	-1.3905998	130000	-4.718701e-08	22.704636	-0.0077019706	-2.5735245	0.32898107	0.015145488	0.07990799	12.0	382.3538603782654
13	91.83729	16.807281	100.0	-30.0	168.52542	30.7008	15.305513	63.337257	-29.060282	140000	-2.4835268e-08	54.653748	-0.008700182	-16.861076	0.33395758	0.015643755	0.08540854	15.0	411.3205955028534
14	93.90848	4.87419	100.0	79.6	164.47458	31.487835	14.63129	58.642365	-8.031091	150000	-2.4835268e-08	26.860498	-0.012397106	-4.5367856	0.3326604	0.015012011	0.09360936	49.0	442.9317479133606
15	93.837944	5.1212144	100.0	80.0	168.53448	31.39347	14.740513	63.808388	-15.488666	160000	3.585592e-08	24.395714	-0.006779846	-3.0374413	0.33564854	0.015073811	0.08420842	8.0	470.3326246738434
16	93.057144	7.054554	100.0	60.4	174.57143	30.38239	15.088943	63.197887	-30.374092	170000	9.313226e-09	29.138313	-0.009276466	-5.6244965	0.33508888	0.016034206	0.084908485	13.0	496.8780291080475
17	92.72281	6.4945602	100.0	68.0	171.77193	30.418594	14.668365	63.25379	-20.335365	180000	1.5211603e-08	31.131332	-0.0068652052	-5.251556	0.3230061	0.015020792	0.080008	11.0	526.112952709198
18	93.9695	4.9365892	100.0	82.0	167.98305	30.604006	15.028454	63.519466	-3.6261933	190000	-5.8983765e-09	20.369055	-0.006537365	-3.46838	0.3212122	0.015485332	0.06250625	13.0	555.2933261394501
19	93.5	4.875307	100.0	84.4	166.82759	31.41199	14.798776	63.844166	-0.9873183	200000	-9.934108e-09	22.76993	-0.0065114065	-3.0265667	0.31977817	0.015374695	0.08330833	13.0	582.209805727005
20	93.16896	5.631292	100.0	78.0	169.32759	31.056496	14.721471	63.52771	-18.009672	210000	1.1175871e-08	20.539783	-0.009540947	-2.65036	0.32346115	0.0150605	0.087508745	21.0	613.2494602203369
21	92.57545	6.407788	100.0	70.0	171.2807	30.270103	14.921423	63.086395	-5.998068	220000	-2.483527e-09	28.040545	-0.0071528633	-5.334723	0.3165883	0.01680255	0.07460746	9.0	643.1051392555237
22	93.83729	4.727055	100.0	84.0	167.66101	30.480997	14.829624	63.838776	-3.6378329	230000	-2.5688982e-08	21.266764	-0.006437449	-4.8960853	0.308431	0.015539448	0.057005703	10.0	672.2310404777527
23	93.38033	5.5739098	100.0	77.2	161.37704	31.77307	14.465463	63.88849	-4.8008394	240000	1.3659398e-08	21.622068	-0.0065746047	-3.6589782	0.31704018	0.015574501	0.073207326	12.0	702.39320063591
24	94.026665	4.652521	100.0	82.0	164.8	31.121819	15.359953	63.367905	-22.217161	250000	1.800557e-08	23.720098	-0.0074854568	-3.2803204	0.3097699	0.015363306	0.07760776	13.0	732.1035199165344
25	92.95593	5.9688535	100.0	74.0	166.20338	31.431341	14.984258	63.979015	-2.5656018	260000	-3.0423205e-08	21.233778	-0.0048836754	-3.8549106	0.317601	0.015002432	0.05260526	7.0	761.8792927265167
26	93.05085	6.0167665	100.0	65.8	165.45763	30.85903	15.16137	63.888855	-11.020155	270000	1.8626451e-09	27.694921	-0.0053677564	-4.3296814	0.31562415	0.017911624	0.057505745	6.0	791.7398796081543
27	93.30345	5.6880083	100.0	76.0	169.53448	30.676268	14.938838	62.033894	-3.8501716	280000	2.483527e-09	31.761389	-0.0067570973	-5.546622	0.31384668	0.015398313	0.080208026	11.0	820.417952299118
28	93.293335	5.8599734	100.0	75.4	165.08333	30.859602	14.974167	63.34964	-8.111504	290000	3.228585e-08	26.126694	-0.007756104	-4.668732	0.3160958	0.015571419	0.075107515	11.0	851.9684710502625
29	93.14238	5.703409	100.0	76.0	165.45763	30.861904	15.069421	63.3876	-10.635126	300000	-1.3659398e-08	25.839998	-0.008266029	-4.6754913	0.31193697	0.015052403	0.063806385	12.0	879.8355867862701
30	93.54577	5.3516135	100.0	76.0	165.25424	31.263224	14.880573	63.098454	-1.8646978	310000	-2.2351742e-08	26.89237	-0.0077486984	-4.5036507	0.31297284	0.01533319	0.080408044	11.0	912.2917358875275
31	92.80999	5.537078	100.0	76.6	162.31667	31.66172	14.962783	64.11761	-13.158487	320000	2.483527e-09	24.935738	-0.008711143	-3.7407665	0.31148303	0.015242573	0.0790079	16.0	941.348237991333
32	93.95	4.528668	100.0	82.6	162.5	31.339392	15.107322	63.597584	-3.8617847	330000	-1.2417635e-09	19.587132	-0.009121676	-2.4142296	0.3118964	0.015068994	0.08080808	19.0	971.1392066478729
33	93.840004	4.787317	100.0	77.2	162.28334	31.24806	15.288726	62.92297	-3.36269	340000	-1.6142925e-08	25.432829	-0.008228962	-4.5094113	0.31186545	0.015858255	0.0840084	13.0	998.8963627815247
34	93.57049	5.0168023	100.0	77.8	162.93443	31.812271	14.622967	63.639614	-3.8586805	350000	2.2351742e-08	24.269754	-0.007978868	-3.5668495	0.31811383	0.015670262	0.08720872	12.0	1029.4890413284302
35	91.134476	10.056625	100.0	43.6	168.58621	29.911726	16.150352	63.933796	-29.022833	360000	-3.973643e-08	38.71281	-0.0100586	-12.067886	0.32431558	0.016136825	0.08680868	11.0	1057.3166382312775
36	92.76897	5.368208	100.0	77.8	166.96552	29.428986	15.466427	60.124443	-21.831217	370000	1.9247333e-08	31.813318	-0.009631244	-6.8664207	0.32861897	0.0151851	0.09430943	15.0	1087.0026791095734
37	92.89825	5.9842043	100.0	73.6	169.63158	30.052034	14.7404375	61.521935	-10.244888	380000	1.9868216e-08	33.48559	-0.0067739733	-10.12641	0.32718492	0.015009284	0.06830683	7.0	1115.9110679626465
38	93.44591	5.4082384	100.0	75.4	161.72131	31.336641	14.969543	63.057365	-3.748276	390000	-4.967054e-09	25.60794	-0.0061245835	-3.8967006	0.32632282	0.015271291	0.070707075	9.0	1145.138484954834
39	93.829994	4.3983064	100.0	82.0	163.25	31.724655	14.539211	63.29909	-0.79030716	400000	2.2196522e-08	22.689627	-0.008039666	-3.8477128	0.3273324	0.015737876	0.07050705	18.0	1174.1167013645172
40	93.88525	4.555157	100.0	82.6	160.03279	31.643438	15.096569	63.511036	-3.3105445	410000	2.3593506e-08	28.007116	-0.007440044	-5.759538	0.32436803	0.01599603	0.07770777	9.0	1202.589703798294
41	93.63607	5.3997583	100.0	74.0	162.45901	31.80957	14.7296715	63.597935	-17.007622	420000	-9.002785e-09	27.712013	-0.0068629324	-4.257422	0.3255701	0.01503935	0.06570657	10.0	1232.3365862369537
42	93.68197	4.9341073	100.0	77.8	159.70493	32.02749	14.671745	62.905804	-3.2310214	430000	-5.8362883e-08	19.528141	-0.006533516	-2.7892563	0.32149118	0.015574922	0.06960696	10.0	1261.569927930832
