Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-19.32857	53.75519	74.8	-65.0	634.0	-3.9275978	10.660981	23.284252	-64.32793	10000	2.483527e-09	97.39908	-0.01523364	-36.411945	0.88568354	0.015283455	0.09490949	11.0	33.57096600532532
1	-20.826666	57.822205	94.0	-75.0	601.06665	-2.3197844	10.798262	26.928453	-67.66962	20000	1.2417634e-08	120.74015	-0.017546957	-48.785633	0.8838698	0.015044477	0.12991299	27.0	62.32242727279663
2	-23.733334	56.247295	90.4	-85.0	592.06665	-1.8780928	10.371169	26.185276	-55.43305	30000	9.934108e-09	126.32673	-0.018547622	-28.103348	0.8793233	0.015249848	0.13741374	22.0	93.8597342967987
3	-24.442858	56.22105	80.8	-85.0	618.5714	-3.2381766	10.470988	26.13997	-61.299664	40000	-9.934108e-09	112.90931	-0.013841511	-34.45437	0.87872195	0.015001441	0.089908995	13.0	124.15531754493713
4	-18.066668	57.81851	90.4	-80.0	622.4667	-2.5592518	9.783354	25.734077	-71.782394	50000	-1.2417635e-09	87.16254	-0.014920052	-23.085913	0.90133095	0.015348657	0.13841385	18.0	155.49595046043396
5	-17.32	54.9698	89.2	-70.0	600.6	-3.72378	9.57288	25.711006	-65.027885	60000	-4.967054e-09	99.99955	-0.02529938	-38.572193	0.8806445	0.015113488	0.16161616	47.0	189.1073784828186
6	-18.746668	54.50874	77.2	-85.0	603.73334	-2.086679	9.035625	24.857948	-45.813564	70000	-9.934108e-09	121.110146	-0.014708541	-37.478386	0.8926161	0.015348597	0.124112405	17.0	218.21397399902344
7	-32.642857	49.505333	86.8	-80.0	608.8571	-1.9991016	10.042672	28.978558	-59.896828	80000	4.967054e-09	87.66593	-0.01211111	-19.183615	0.91340876	0.0153199835	0.09190919	11.0	248.41104650497437
8	-17.56	59.606586	92.8	-85.0	610.3333	-3.7615643	10.165507	24.203798	-66.24295	90000	1.800557e-08	84.62092	-0.011665118	-23.789389	0.9144725	0.015228584	0.11121112	9.0	278.3696391582489
9	-18.066668	53.712997	85.6	-70.0	621.13336	-3.2452376	10.4022255	26.260166	-59.83556	100000	1.1175871e-08	88.55616	-0.010180899	-24.209976	0.91410154	0.015436895	0.13171317	11.0	309.8996114730835
10	-15.44	58.836685	80.8	-85.0	615.13336	-2.0327833	8.901313	24.673445	-51.445652	110000	-4.967054e-09	79.85914	-0.012811135	-21.23929	0.90767056	0.015395184	0.13191319	16.0	339.98163747787476
11	-19.279999	58.561188	86.8	-75.0	566.13336	-1.5073156	10.176382	23.228773	-59.52238	120000	1.21071935e-08	119.964966	-0.016033228	-30.300882	0.8676192	0.0150231905	0.120512046	23.0	370.2196807861328
12	-24.957142	49.048904	82.0	-85.0	660.7143	-2.6012821	10.7764635	24.37626	-63.765278	130000	1.4901161e-08	87.79728	-0.011619241	-22.567719	0.92118114	0.015181097	0.11881188	11.0	398.41908288002014
13	-20.226665	52.051712	82.0	-70.0	624.13336	-1.7457986	10.075591	24.130033	-56.330193	140000	7.761021e-10	101.04492	-0.0125291785	-23.028223	0.92205733	0.015770806	0.1070107	15.0	430.7699429988861
14	-17.480001	54.448303	82.0	-70.0	593.6667	-2.0232584	10.208372	24.54881	-57.730152	150000	1.3659398e-08	103.73367	-0.013705862	-33.736797	0.8840578	0.015528411	0.10531053	14.0	459.59647583961487
15	-17.266666	61.822353	91.6	-80.0	572.3333	-2.0551834	10.473973	25.265572	-56.446526	160000	5.5879354e-09	95.23521	-0.017534312	-31.560175	0.8649802	0.015131631	0.12151215	20.0	490.5636405944824
16	-7.2533336	60.83628	79.6	-75.0	588.4667	-0.9230068	9.7903805	24.92887	-60.511715	170000	4.967054e-09	90.90207	-0.010239625	-24.203272	0.86365366	0.01595533	0.11041105	10.0	519.4588565826416
17	-16.36	53.19334	95.2	-70.0	611.0	-0.82981503	10.711314	24.496456	-62.129047	180000	-1.2417634e-08	82.76264	-0.01667096	-26.890717	0.8884961	0.015176792	0.13491349	18.0	550.0392606258392
18	-13.1866665	56.519802	89.2	-70.0	623.4	-1.7636768	10.570654	26.08558	-55.182396	190000	1.2417634e-08	95.37177	-0.011780175	-22.004816	0.90079135	0.015464659	0.09270927	12.0	580.2734014987946
19	-16.346668	54.502476	82.0	-75.0	581.5333	-1.2265466	9.198948	25.259203	-58.529564	200000	2.6077032e-08	83.71893	-0.015420084	-20.191332	0.8746772	0.015073751	0.12751275	18.0	610.3422765731812
20	-23.842855	50.281334	79.6	-75.0	644.8571	-2.5949895	10.694491	24.738817	-64.175476	210000	7.450581e-09	96.74481	-0.01651098	-25.901978	0.8912843	0.01503398	0.13051306	29.0	642.746946811676
21	-13.240001	59.436474	84.4	-75.0	581.6667	-1.5354877	10.124857	24.024755	-66.76543	220000	3.8805106e-09	114.42016	-0.0116393315	-30.985031	0.8924625	0.015165434	0.12311231	13.0	673.2958693504333
22	-19.68	59.536648	96.4	-80.0	567.6667	-1.4982371	9.800696	21.939602	-62.501644	230000	-3.8029007e-09	94.23867	-0.013902687	-23.329096	0.8839467	0.015348565	0.121212125	13.0	703.9948484897614
23	-14.546666	55.887196	85.6	-75.0	601.06665	-1.9585423	10.737799	26.713995	-68.675735	240000	-6.2088173e-10	103.1675	-0.013917922	-33.013885	0.89471895	0.015063728	0.13271327	17.0	732.3398303985596
24	-12.080001	53.936245	85.6	-70.0	632.4667	-1.5541264	10.086789	26.35645	-73.13751	250000	2.483527e-09	95.51235	-0.0119032115	-26.821825	0.87385684	0.015019675	0.09750975	13.0	764.9438593387604
25	-19.24	54.995766	79.6	-70.0	565.6667	-0.6322311	10.40047	25.463352	-70.69049	260000	-2.483527e-09	90.97955	-0.011778242	-22.105375	0.8617099	0.015168962	0.11831183	12.0	795.9997007846832
26	-16.293333	48.921917	72.4	-60.0	626.3333	-2.4041955	9.915223	21.076088	-63.622242	270000	1.3969839e-08	103.0608	-0.00958332	-35.16461	0.8875614	0.016424907	0.10021002	9.0	826.2579743862152
27	-33.923077	42.303776	88.0	-75.0	698.0	-2.9556127	9.776111	23.434696	-52.23964	280000	7.450581e-09	91.35117	-0.01508454	-28.564035	0.88909054	0.015183183	0.11321131	24.0	855.994202375412
28	-21.933332	58.34434	88.0	-85.0	618.5333	-1.191626	9.332158	24.335419	-56.81874	290000	-4.656613e-09	103.9104	-0.02044283	-29.274412	0.90843195	0.015087222	0.14951496	38.0	889.6689877510071
29	-24.228573	48.9755	78.4	-75.0	633.8571	-2.3369644	10.345455	23.062532	-66.98552	300000	-1.0554989e-08	83.23731	-0.012456618	-28.585114	0.91412777	0.015166073	0.105110504	13.0	918.562064409256
30	-12.986667	56.0598	85.6	-80.0	583.2	-1.8561077	9.569981	21.551008	-53.626465	310000	-7.450581e-09	124.65566	-0.018200824	-29.65779	0.90847474	0.015010138	0.13531353	29.0	948.3133993148804
31	-25.213335	49.885975	70.0	-85.0	638.06665	-1.9476558	9.239414	22.092983	-65.89047	320000	8.692344e-09	85.47834	-0.015116959	-32.31316	0.90585685	0.015113073	0.109210916	17.0	980.7396910190582
32	-13.506667	54.405827	88.0	-70.0	610.06665	-2.8017786	9.393595	21.087254	-58.776814	330000	2.7939677e-09	93.49042	-0.0111458	-21.490957	0.8917659	0.0151003925	0.1040104	12.0	1011.980761051178
33	-25.785715	54.388992	91.6	-80.0	631.0	-2.6289518	10.087165	25.686243	-73.23827	340000	2.1109978e-08	96.40879	-0.020611586	-30.068346	0.90334064	0.015177007	0.15671568	34.0	1043.531997203827
34	-23.657145	50.02699	76.0	-80.0	630.7143	-2.809904	10.986908	26.157158	-57.009727	350000	-6.208817e-09	76.97745	-0.015865805	-22.19925	0.9044588	0.01509133	0.12981299	14.0	1069.4506483078003
35	-15.946667	63.61503	96.4	-75.0	572.3333	-2.196168	10.509981	25.244879	-60.510315	360000	1.8626451e-08	94.11558	-0.018985525	-22.876402	0.86123735	0.015489877	0.12721272	30.0	1099.1892726421356
36	-17.72	54.72997	83.2	-65.0	574.86664	-2.0050905	9.692104	26.74743	-55.90436	370000	1.5366822e-08	100.544304	-0.014106539	-37.770294	0.86965626	0.0153512545	0.122112215	17.0	1130.3493633270264
37	-17.142857	55.584293	89.2	-75.0	644.8571	-2.3961945	10.911189	25.968231	-81.240524	380000	-1.7384687e-08	90.65027	-0.016283033	-20.02735	0.88110995	0.015107419	0.13071306	27.0	1158.6389863491058
38	-14.538462	58.777885	86.8	-70.0	590.3077	-2.5894487	10.6710005	26.979534	-74.47602	390000	-4.967054e-09	77.151375	-0.013718945	-18.036242	0.875958	0.015143617	0.109310925	17.0	1188.5754194259644
39	-8.333333	58.502865	90.4	-65.0	592.93335	-1.4765158	9.812837	25.940947	-76.07953	400000	1.1175871e-08	101.48629	-0.0126039805	-20.197927	0.8600319	0.015336111	0.10891089	19.0	1218.1678719520569
40	-18.546667	59.095875	90.4	-75.0	600.0	-1.3178341	10.044246	25.974255	-65.39781	410000	9.313226e-10	105.3678	-0.013329034	-42.774944	0.8498562	0.015636684	0.10111011	13.0	1248.9610188007355
41	-26.185715	52.993446	82.0	-75.0	591.4286	-2.5982704	11.772519	26.896683	-76.08863	420000	-1.4280279e-08	86.16041	-0.018982323	-25.923782	0.8616051	0.015000255	0.13451345	28.0	1278.5696382522583
42	-22.114286	52.355095	88.0	-70.0	622.8571	-2.8816202	10.810379	25.144964	-76.18588	430000	-1.7384687e-08	93.10452	-0.010276796	-30.075531	0.86150163	0.015694423	0.108210824	9.0	1306.8564610481262
43	-17.728573	55.67449	90.4	-75.0	671.2143	-2.5059516	10.320553	26.52718	-64.46602	440000	1.7384687e-08	75.48876	-0.013374701	-25.186056	0.8836117	0.015546895	0.11481148	13.0	1337.2766406536102
44	-15.133334	60.16132	95.2	-75.0	661.26666	-1.8378164	9.084728	27.300652	-44.99481	450000	-1.2068388e-08	117.583565	-0.012706491	-30.93281	0.9244812	0.01566852	0.12381238	12.0	1370.0769934654236
45	-18.026667	51.934414	82.0	-65.0	621.2	-2.279207	10.196717	27.54296	-53.648464	460000	1.2417635e-09	82.68737	-0.013393849	-20.260168	0.8818602	0.0156134665	0.12631263	15.0	1401.5698292255402
46	-10.693333	64.25482	86.8	-70.0	584.6	-2.661057	9.097764	23.198153	-54.314034	470000	-2.7939677e-09	99.82223	-0.023211276	-31.948776	0.8727909	0.015095726	0.15091509	36.0	1433.8185405731201
47	-13.285714	56.772213	84.4	-70.0	669.1429	-2.245266	10.993809	27.473986	-56.32774	480000	-7.1401396e-09	95.82038	-0.012040769	-28.734758	0.88219386	0.015063025	0.10491049	13.0	1462.1503570079803
48	-18.6	54.90637	86.8	-70.0	596.06665	-1.5573844	10.320319	25.816042	-60.55822	490000	-9.934108e-09	99.492645	-0.01781213	-22.10016	0.861172	0.015003952	0.1269127	28.0	1493.867939710617
49	-7.733334	61.783695	85.6	-65.0	604.4	-2.1193695	9.551538	26.994066	-57.88768	500000	-1.3659398e-08	73.82272	-0.015379465	-25.083588	0.85664725	0.015137535	0.11661166	21.0	1523.760442495346
50	-22.114286	53.014484	83.2	-70.0	641.0714	-1.6787508	10.128901	24.303034	-59.464134	510000	2.483527e-09	103.83667	-0.020379506	-23.888832	0.8764763	0.015087376	0.13551354	45.0	1553.4070463180542
51	-19.328571	62.599205	94.0	-80.0	620.1429	-2.604714	10.221891	27.621674	-58.638367	520000	6.2088173e-10	101.13785	-0.015758812	-28.092447	0.85248154	0.015015438	0.11741174	28.0	1579.807288646698
52	-21.685713	59.513397	86.8	-75.0	616.0	-1.1408347	10.661188	29.720842	-67.25389	530000	8.692344e-09	129.43175	-0.013260954	-34.998096	0.8610435	0.015080009	0.10681068	19.0	1610.805350780487
53	-14.826666	54.050243	86.8	-75.0	634.8	-1.7666659	10.1332035	26.709106	-62.293415	540000	1.2417634e-08	94.3309	-0.010728982	-40.40874	0.87979263	0.01539623	0.10311031	11.0	1641.3627290725708
54	-23.538462	51.877987	76.0	-85.0	689.8461	-2.9893196	10.4966955	26.404491	-60.89271	550000	7.2856587e-09	96.63931	-0.012438402	-24.280062	0.8471299	0.015054732	0.13361336	13.0	1670.1854376792908
55	-17.2	53.545143	89.2	-65.0	611.5333	-1.0589812	10.069873	27.853853	-65.46973	560000	-3.7252903e-09	92.18399	-0.015039094	-27.488623	0.8536871	0.01505018	0.13681369	17.0	1699.816045999527
56	-19.706667	57.576797	91.6	-85.0	582.06665	-2.2745614	9.426488	25.852764	-61.31006	570000	1.6763806e-08	104.20916	-0.020246794	-31.646622	0.829768	0.015013474	0.13141315	35.0	1731.4517967700958
57	-12.4	58.942276	89.2	-80.0	635.5333	-2.9887757	9.119533	24.103418	-54.9476	580000	-2.6697913e-08	106.06677	-0.009587107	-31.256607	0.8468844	0.01504597	0.09460946	8.0	1765.3480701446533
58	-19.533333	53.884106	82.0	-70.0	630.4667	-2.3830237	9.369874	24.43021	-56.228504	590000	-8.692344e-09	98.6244	-0.013185228	-25.52094	0.8273085	0.015228019	0.10451045	14.0	1797.9246234893799
59	-34.523075	39.63825	71.2	-70.0	699.38464	-3.333343	10.456378	24.703596	-56.17045	600000	2.173086e-09	101.40081	-0.012659964	-30.481165	0.84079295	0.015630482	0.10771077	11.0	1828.5715832710266
60	-24.057142	48.260746	82.0	-80.0	681.3571	-3.7432737	10.513483	24.984585	-66.2409	610000	2.483527e-09	81.20188	-0.009708532	-26.56108	0.8324688	0.015075677	0.09110912	8.0	1857.4175202846527
61	-22.914288	52.459984	80.8	-80.0	660.0	-2.9695656	10.180057	26.7248	-65.59286	620000	1.9868216e-08	69.77056	-0.011779308	-14.484786	0.83095264	0.015263807	0.13601361	12.0	1891.4598178863525
62	-32.388237	52.51964	84.4	-90.0	562.7647	-3.0917487	11.379859	26.640497	-68.9102	630000	8.692344e-09	129.04335	-0.010610223	-51.16782	0.81785566	0.015220516	0.11791179	10.0	1921.6370475292206
63	-34.471428	46.35334	72.4	-75.0	627.7857	-4.1459246	10.621534	24.718485	-56.807724	640000	-4.967054e-09	107.075806	-0.018746084	-25.937239	0.79452246	0.015029672	0.12601261	26.0	1950.6351480484009
64	-23.9	51.459427	94.0	-70.0	675.4286	-4.500418	10.97908	27.008266	-65.824585	650000	1.2417634e-08	99.692345	-0.01515256	-35.690334	0.8148783	0.015192564	0.119511954	15.0	1981.7143263816833
