Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	93.04211	5.6401734	100.0	71.8	170.35088	31.013151	14.23156	61.804676	-3.903482	10000	1.7384687e-08	31.656197	-0.006810739	-4.987078	0.36593142	0.016060984	0.0830083	7.0	32.28111982345581
1	90.578186	10.668947	100.0	47.2	177.98181	29.790016	14.29998	62.456596	-16.597372	20000	6.9849193e-09	47.38217	-0.009550399	-10.8040085	0.38257077	0.016412342	0.097009696	10.0	62.65514326095581
2	94.02069	5.3843565	100.0	71.2	168.7931	30.329905	14.412636	57.568233	-10.232412	30000	8.692344e-09	25.498297	-0.013836191	-4.778822	0.36877182	0.015464093	0.10101011	39.0	92.15090131759644
3	93.305084	6.600087	100.0	65.8	167.0339	30.928959	15.02556	62.82278	-22.96675	40000	-2.2972623e-08	29.609879	-0.0085151475	-5.6516266	0.36181322	0.015836732	0.08730873	8.0	124.2282440662384
4	94.3931	4.4856806	100.0	82.0	169.2931	31.378424	14.165848	61.132545	-3.2150693	50000	2.483527e-09	28.356087	-0.009520483	-5.867824	0.35574412	0.015717892	0.089008905	15.0	152.76336073875427
5	94.14286	5.027171	100.0	82.0	173.05357	31.079592	14.450694	63.85726	-1.7027969	60000	1.3659398e-08	32.072556	-0.010727371	-5.3062687	0.3735263	0.015075347	0.08060806	17.0	181.5895185470581
6	91.8	15.959631	100.0	-20.0	177.21819	30.48648	15.026198	63.081535	-15.4726925	70000	0.0	57.81332	-0.0118137365	-22.74837	0.3837949	0.0151853	0.100410044	16.0	211.23025131225586
7	94.17193	5.1036196	100.0	78.0	172.61403	30.125826	15.139077	62.03785	-4.6678014	80000	-1.5677264e-08	37.145206	-0.0075844056	-8.944591	0.37338182	0.015098851	0.08080808	8.0	240.05582237243652
8	94.38275	4.4656982	100.0	82.0	168.36208	31.661253	14.1781845	63.335384	0.68258256	90000	-9.934108e-09	26.351305	-0.007571085	-3.4601727	0.3751727	0.015105858	0.07310731	12.0	269.11016941070557
9	92.432144	8.102361	100.0	48.0	174.89285	30.804396	14.635314	65.67229	-17.402882	100000	-6.208817e-09	43.945538	-0.015313591	-12.622569	0.3801386	0.01528928	0.09460946	45.0	298.514652967453
10	93.898186	5.2115774	100.0	78.0	174.27272	30.239761	14.5302	63.5358	-28.681448	110000	-5.5879354e-09	34.265827	-0.009287058	-6.4068356	0.3791993	0.015680678	0.085408546	13.0	329.6424808502197
11	94.32631	4.8443317	100.0	79.0	174.0	30.35205	14.531293	60.429684	-28.528873	120000	-7.1401396e-09	27.877234	-0.010436788	-3.9521217	0.38765344	0.015026345	0.080708064	19.0	359.81566548347473
12	94.38246	4.2956166	100.0	86.0	170.9649	30.789001	14.403449	62.702877	-8.349943	130000	-8.8475645e-09	25.755007	-0.007655082	-3.4491425	0.38682318	0.015741525	0.066506654	11.0	388.21314334869385
13	93.5793	5.1922607	100.0	76.0	169.68965	31.22288	14.086804	62.946175	-7.5081606	140000	-1.2417634e-08	32.415417	-0.008879001	-4.319477	0.3854396	0.015655482	0.084008396	14.0	417.9676163196564
14	93.69643	5.0997186	100.0	80.0	173.28572	31.016539	14.129537	63.036358	0.28743085	150000	2.1109978e-08	33.591557	-0.008020922	-5.16629	0.38636485	0.015384547	0.09120912	10.0	446.6769046783447
15	92.58929	6.8541355	100.0	70.6	174.39285	31.059431	13.838389	63.26882	-4.775362	160000	-2.3593506e-08	33.24379	-0.009361779	-6.9328227	0.38319138	0.015355711	0.09030903	15.0	476.7367331981659
16	93.600006	5.1145525	100.0	82.0	166.86441	31.277403	14.295111	62.844887	-5.988874	170000	3.4458935e-08	30.017061	-0.007688332	-3.6465404	0.38000968	0.015220873	0.08360836	12.0	505.3639168739319
17	91.77966	14.63572	100.0	-10.0	167.49153	30.569094	14.658634	62.121567	-24.035313	180000	0.0	55.42699	-0.0066702217	-17.89248	0.37710586	0.015066196	0.06680668	7.0	535.1408975124359
18	91.41404	10.757673	100.0	36.0	170.1579	30.078453	15.808934	58.981754	-31.616089	190000	6.2088173e-10	42.978367	-0.009266266	-7.4563766	0.38421622	0.01547728	0.086608656	13.0	565.1798164844513
19	93.44746	4.889884	100.0	82.0	166.9322	31.16369	14.470055	59.65815	-13.875222	200000	-5.5879354e-09	30.733587	-0.01050998	-4.1292357	0.37578797	0.015096757	0.08320832	20.0	594.6229047775269
20	93.125	5.7569294	100.0	76.0	173.625	30.918938	14.44448	60.918922	-21.751997	210000	1.7384687e-08	36.364887	-0.011932603	-5.203076	0.38468063	0.015093782	0.09270927	23.0	625.784553527832
21	92.084206	8.491973	100.0	58.0	173.05263	30.554373	14.492332	61.902702	-28.395725	220000	0.0	41.472385	-0.0132689895	-4.9924293	0.3745366	0.015071787	0.092609264	42.0	656.844824552536
22	93.27797	5.1810627	100.0	78.4	165.40678	30.81623	14.56878	62.909904	-7.723935	230000	2.173086e-08	32.943024	-0.008167678	-5.7198467	0.363353	0.0152767645	0.06790679	9.0	687.4786694049835
23	94.206894	4.9696965	100.0	76.0	168.63792	31.206974	14.41213	63.585377	-6.2552915	240000	-2.4835268e-08	27.820673	-0.008432277	-3.7348034	0.39123678	0.015596919	0.086408645	13.0	716.4943385124207
24	91.57895	16.056948	100.0	-20.0	170.26315	30.744133	14.971586	63.339355	-23.632668	250000	-2.483527e-09	57.31929	-0.011185918	-17.204044	0.38493776	0.015543104	0.100610055	18.0	746.2421810626984
25	93.09999	6.4089227	100.0	66.0	172.71428	30.12239	15.025411	58.1434	-35.727516	260000	3.7252903e-09	35.570423	-0.008529342	-6.421887	0.3930517	0.015305876	0.081308134	9.0	775.4268846511841
26	93.484215	6.2324505	100.0	73.0	169.64912	30.383997	14.694321	63.274952	-18.84753	270000	-4.967054e-09	37.562363	-0.012575027	-8.783782	0.39306447	0.015476708	0.095909595	25.0	808.3420386314392
27	93.37895	5.542016	100.0	78.0	172.45615	30.431232	14.451785	60.265247	-22.446808	280000	1.9557774e-08	37.073727	-0.014788444	-6.0305514	0.39141512	0.01529678	0.08670867	43.0	840.3333470821381
28	93.61017	5.4998827	100.0	75.4	168.1017	31.061043	14.435213	61.78956	-3.792544	290000	3.8494665e-08	31.817938	-0.007837295	-4.3665657	0.38322797	0.015458985	0.06410641	10.0	868.53346991539
29	93.02034	6.5133705	100.0	68.2	166.67796	31.55106	14.157618	61.98907	-3.5259352	300000	0.0	31.148819	-0.0066940687	-4.3808346	0.38759014	0.016588438	0.08160816	8.0	899.4623310565948
